old_unified_id,old_source_name,old_dataset_name,old_normalized_label,old_message_raw,raw_placeholder_types,replacement_candidate_id,replacement_source_name,replacement_dataset_name,replacement_message_raw,replacement_method,duplicate_check_status,repair_status,notes
replacement_imc25_english_smish_08123,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dear HDFC Bank CardMember, REMINDER, to avoid deactivation of your CreditCard, pls sms your PAN# to <US_DRIVER_LICENSE> as follows: <LOCATION> (yourPan#).",,imc25_english_smish_08126,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Update:Dear CommBank Customer, We recommend you verify and reconfirm accurately your login credentials and Personal Verification Questions and answers for an update. It's important that you complete both section 1 & 2 Click link below.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08149,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,We are delighted to welcome you to Axis Bank! Your account number is <US_BANK_NUMBER> and your personalised welcome kit will reach you shortly. Thank you for choosing us as yo...,,ncsu_sms_phishing_008289,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Your Phone lDhas been restricted.Tofully restore your services, please visithttps:https://kofamerica.cc to confirm your details.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08162,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Netbank: In order to find out if an account is locked, log into your <LOCATION> for verification.",,imc25_english_smish_08127,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Commonwealth Bank Alert:Dear customer,
You're required to verify your personal information to avoid restriction being placed on your account.
Please follow the link to update your details.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08164,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Your <US_DRIVER_LICENSE> refund of £972.39GBP is pending to proceed. Please follow our secure link below, your bank may require extra verification.",,ncsu_sms_phishing_008496,SMS Phishing Dataset,wspr-ncsu/sms-phishing,Package delivery is waiting for confirmation. Visit the link to confirm your delivery: https://mail.aspenku.com/tracking/,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08195,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,I work with Lombard Bank. Can i trust you with a business worth $35.9 million? reply ONLY to my email <EMAIL_ADDRESS>,,imc25_english_smish_08130,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Update: Dear ANZ Customer, We recommend you update your Online Banking details and reconfirm (PVQ) Personal Verification Questions and answer you have in file with us. Click link below.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08210,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Our security team have tried to contact you regarding your online account. Log In via the secure link http://<IP_ADDRESS>/LOGSUK to avoid account suspension.,,ncsu_sms_phishing_008563,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"as Your order with tracking No. EV938507560CN being held at depot, visit cuttt.net/JHDEd and book redelivery.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08238,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Hello , DBS Bank Just Announced new Software that will probably make hundreds of <NRP> to become Millionaires, Check If You Qualify",,imc25_english_smish_08241,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"New payment received.
Access your MashreqBank account on mobile",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08267,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,ACCOUNT NO:<US_BANK_NUMBER> A MASHWEU CAPITEC BANK,,ncsu_sms_phishing_008599,SMS Phishing Dataset,wspr-ncsu/sms-phishing,Usps Notification ! package ready . Please click here https://wesleyvirgin.com/Verification/Package/usps/,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08303,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Your online banking has been disabled, please visit your local branch or reactivate visit the secure link: http://<IP_ADDRESS>/",,imc25_english_smish_08309,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Standard Bank: Congratulations on your recent travel related purchase. Please visit our website to see your card travel benefits. T's and C's apply,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08315,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Received Rs.8000 from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback
Received Rs.8000 from T**** (90XXXX1819) in your Paytm Wallet. Wallet txn id: <US_BANK_NUMBER>. Scan QR code to Pay-Win 100% Cashback",,ncsu_sms_phishing_008649,SMS Phishing Dataset,wspr-ncsu/sms-phishing,[email protected]***entonline.com   /   SouthState:   /   Online   access   to   your   account   has   been   blocked   for   security   reasons.   Click   https://itds.in/southstate-secure-account   to   reactivate   your   account.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08318,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Your online banking has been locked, please visit your local branch or reactivate by visiting the secure link http://<IP_ADDRESS>",,imc25_english_smish_08330,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your account has been temporarily suspended due to 3 incorrect login attempts. Visit the secure link to reactivate.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08319,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Your online banking has been suspended, please visit a branch or reactivate immediately via the secure link http://<IP_ADDRESS>/",,ncsu_sms_phishing_008660,SMS Phishing Dataset,wspr-ncsu/sms-phishing,An up to £3 FREEBIE has been dropped onto your account! Claim here: http://pktwn.uk/184ec 24hrs. 40xWR. MaxWD£50 T&C's Apply. Stop Msg? Text PW,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08320,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,We have identified some unusual activity on your Online Banking. Log In via the secure link http://<IP_ADDRESS> to avoid acct suspension.,,imc25_english_smish_08335,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,PayPal: Your account has been restricted due to an unknown device attempting to login. Please confirm your device to further use your account here,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08356,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dear User,your paytm account is locked
Ticket : #<UK_NHS>
For This Reason :
- Fake Transaction .
- KYC ISSUE.
- Unauthorized Login
For Instant verification",,ncsu_sms_phishing_008749,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"ApplePay was deactivated on your mobile. To reactivate this feature on your device, visit the following link: https://reactivate-deviceau.com",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08364,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"['Hello , DBS Bank Just Announced new Software that will probably make hundreds of <NRP> to become Millionaires, Check If You Qualify', 'Hello , DBS Bank Just Announced new Software that will probably make hundreds of <NRP> to become Millionaires, Check If You Qualify']",,imc25_english_smish_08373,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Westpac Alert: We need to verify your credentials:,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08394,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"We have tried to contact you about your Internet Banking account, we have limited your account due to recent activity. Visit the secure http://<IP_ADDRESS> link",,ncsu_sms_phishing_008752,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"your doordash work schedule has been updated, please visit https://calendar-dd.com to approve these changes. this is mandatory (b1)",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08420,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,ALERT: Our systems have detected unusual activity on your online account. Login via the secure link http://<IP_ADDRESS> to avoid account suspension.,,imc25_english_smish_08431,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Confirmation code for your withdrawal request is 609AO,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_06000,Smishing-Dataset-IMC25,Gathered approved smishing 7k,smishing,RM0.00. : Trx amount R.<US_DRIVER_LICENSE> was charged to your crd 2166 at <LOCATION> I on 9May23 15:06 Call MaybankHotline <US_BANK_NUMBER> FOR ANY QUERIES,,ncsu_sms_phishing_009063,SMS Phishing Dataset,wspr-ncsu/sms-phishing,Your AppIe Pay has been suspended. Please update your details & restore access via our Iink beIow. https://apple-wallet-id72.com,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08571,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Our security team have tried to contact you regarding your online account. Login via the secure link http:// <IP_ADDRESS>/secure to avoid account suspension.,,imc25_english_smish_08580,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your account has been temporarily limited due to suspicious activity. Please follow the link below to restore access.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08623,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"In order to find out if an account is suspended, log into your <LOCATION> for verification.",,ncsu_sms_phishing_009304,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"UPS- Your delivery address is incorrect and cannot be delivered by express, please update it in time. http://us.2au.link",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08671,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Your KYC has been updated successfully in <LOCATION> wallet, you will get 1205 cashback in ytpour wallet, To get cashback click here Link",,imc25_english_smish_08672,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hello OLAJIWOLA OLASUNKANMI, this is a transaction notification on your account.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08683,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Your account has been locked. To restore access please visit your local branch, or reactivate now by visiting http://<IP_ADDRESS>",,ncsu_sms_phishing_009326,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"Instagram Hello,Someone tried to log into your Instagram account. If it was you,please confirm your iden***y: Click on the link http://mbltext.com/ow",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_08689,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Rs.<US_DRIVER_LICENSE>, Account Transfer Is Approved For You, Complete Few Details To Get Money In Account. Easy Approvals, Click here To Get",,imc25_english_smish_08690,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer your ATM card has been blocked Because you have not update yet If you want to keep using your ATM card please call our number as05238226303,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
