removed_unified_id,removed_row_position_1based,removed_strong_campaign_family_key,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_strong_campaign_family_key,replacement_reason,duplicate_check_status,notes
replacement_ncsu_sms_phishing_049456,9532,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ RCPQe",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_037768,"/ osinsj.com / You temporary L0gin code:h8xa5n, Ba1ance: 3,951,566.85 Ù.S.Ð.Т 】【/[*",SMS Phishing Dataset,wspr-ncsu/sms-phishing,osinsj com you temporary login code <code> ba1ance <amount> s,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049457,9533,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ GqaFz",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_042278,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,992,537.66Ù
Š
Ð Т @,【",SMS Phishing Dataset,wspr-ncsu/sms-phishing,usdtytrc com a unt login rom88 p word r66888 usable <amount> 66,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049458,9534,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ qRRWL",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_043866,"【 osinsd.com 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š
Ð Т /*.*",SMS Phishing Dataset,wspr-ncsu/sms-phishing,osinsd com a unt login rom88 p word r66888 us1able <amount> 24,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049459,9536,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ ZkRCl",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_043997,"【 osinsd.com 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š
Ð Т .*(}",SMS Phishing Dataset,wspr-ncsu/sms-phishing,osinsd com a unt login rom88 p word r66888 us1able <amount> 24,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049460,9538,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ okVmJ",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_054267,"【 www.bitoii.com 】 Ac**unt Login:Rom88 Pa***ord:R66888 Usab1le:3,983,695.28~~~ QClR",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac unt login rom88 pa ord r66888 usab1le <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049461,9540,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ gJNqB",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_054355,"【 www.bitoii.com 】 Ac**unt Login:Rom88 Pa***ord:R66888 Usab1le:3,983,695.28~~~ jbXe",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac unt login rom88 pa ord r66888 usab1le <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049462,9541,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ PavAQ",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_054459,"【 www.bitoii.com 】 Ac**unt Login:Rom88 Pa***ord:R66888 Usab1le:3,983,695.28~~~ EFZt",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac unt login rom88 pa ord r66888 usab1le <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049463,9543,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ AHqQa",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_043898,"【 osinsd.com 】 A***unt Login:Rom88 P***word:R66888 Us1able:3,953,378.24Ù Š
Ð Т *),】:",SMS Phishing Dataset,wspr-ncsu/sms-phishing,osinsd com a unt login rom88 p word r66888 us1able <amount> 24,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049464,9545,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ icVad",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_036958,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,985,239.41Ù Š Ð T ./[%^",SMS Phishing Dataset,wspr-ncsu/sms-phishing,usdtytrc com a unt login rom88 p word r66888 usable <amount> 41 t,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049465,9547,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ cwRrP",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_037140,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,985,239.41Ù Š Ð T *:},!",SMS Phishing Dataset,wspr-ncsu/sms-phishing,usdtytrc com a unt login rom88 p word r66888 usable <amount> 41 t,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049466,9549,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ TflzW",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_037145,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,985,239.41Ù Š Ð T [.*&%",SMS Phishing Dataset,wspr-ncsu/sms-phishing,usdtytrc com a unt login rom88 p word r66888 usable <amount> 41 t,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049467,9551,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ KThie",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_043416,"【 usdtytrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,968,492.17Ù
Š
Ð Т !!^%^",SMS Phishing Dataset,wspr-ncsu/sms-phishing,usdtytrc com a unt login rom88 p word r66888 usable <amount> 17,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049468,9553,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ icVad",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_054271,"（ www.usdtktrc.com ）Acc**nt Login:Rom88 Pa****rd:R66888 A1sset1s:3,883,257.57~~~ GIFQ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> acc nt login rom88 pa rd r66888 a1sset1s <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049469,9555,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ cwRrP",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_054272,"（ www.usdtktrc.com ）Acc**nt Login:Rom88 Pa****rd:R66888 A1sset1s:3,883,257.57~~~ GhGM",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> acc nt login rom88 pa rd r66888 a1sset1s <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049475,9557,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ qpQKA",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_054279,"（ www.usdtktrc.com ）Acc**nt Login:Rom88 Pa****rd:R66888 A1sset1s:3,883,257.57~~~ qWMS",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> acc nt login rom88 pa rd r66888 a1sset1s <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049490,9558,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ QaWAR",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_052163,"【 www.bitoij.com 】 Ac***nt Login:Rom88 P*****od:R66888 Asse1ts:3,975,720.88 ~~~ nlJCkY",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac nt login rom88 p od r66888 asse1ts <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049500,9560,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ NtiQd",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_052165,"【 www.bitoij.com 】 Ac***nt Login:Rom88 P*****od:R66888 Asse1ts:3,975,720.88 ~~~ caEBBJ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac nt login rom88 p od r66888 asse1ts <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049501,9562,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ OEsrn",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_052169,"【 www.bitoij.com 】 Ac***nt Login:Rom88 P*****od:R66888 Asse1ts:3,975,720.88 ~~~ YnIIlZ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac nt login rom88 p od r66888 asse1ts <amount> <rand>,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049502,9564,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ kFbTO",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_053782,"【 www.bitoij.com 】 Ac***nt Login:Rom88 P*****od:R66888 Asse1ts:3,975,720.88 ~~~ jv***E",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac nt login rom88 p od r66888 asse1ts <amount> jv e,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049503,9566,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ KAzJp",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_007997,s8 Your account is temporarilyrestricted. Please confirm to restoreaccess: mobitcojp.cc,SMS Phishing Dataset,wspr-ncsu/sms-phishing,s8 your account is <token> please confirm to restoreaccess mobitcojp cc,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049504,9568,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ QaWAR",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_007998,s5 Your account is temporarilyrestricted. Please confirm to restoreaccess: mobitcojp.cc,SMS Phishing Dataset,wspr-ncsu/sms-phishing,s5 your account is <token> please confirm to restoreaccess mobitcojp cc,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049505,9570,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ DiYNA",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_007999,s9 Your account is temporarilyrestricted. Please confirm to restoreaccess: mobitcojp.cc,SMS Phishing Dataset,wspr-ncsu/sms-phishing,s9 your account is <token> please confirm to restoreaccess mobitcojp cc,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049506,9571,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ grCce",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_008000,s3 Your account is temporarilyrestricted. Please confirm to restoreaccess: mobitcojp.cc,SMS Phishing Dataset,wspr-ncsu/sms-phishing,s3 your account is <token> please confirm to restoreaccess mobitcojp cc,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049507,9573,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ YhCFN",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_008001,s4 Your account is temporarilyrestricted. Please confirm to restoreaccess: mobitcojp.cc,SMS Phishing Dataset,wspr-ncsu/sms-phishing,s4 your account is <token> please confirm to restoreaccess mobitcojp cc,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049508,9574,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ NtiQd",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_008002,s2 Your account is temporarilyrestricted. Please confirm to restoreaccess: mobitcojp.cc,SMS Phishing Dataset,wspr-ncsu/sms-phishing,s2 your account is <token> please confirm to restoreaccess mobitcojp cc,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049509,9576,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ TLcYW",strong_campaign_family_repeat_exclude,imc25_english_smish_21475,We have sent you a credit due to the recent network disruption. Reply HELP for more info.,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,we have sent you a credit due to the recent network disruption reply help for more info,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049511,9578,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ OEsrn",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_034204,"( www.usdtmerc.com )A**ount Login:Rom88 P***word:R66888 Avai1lable:3,891,660.48ÙŠÐT }-:}:",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> a ount login rom88 p word r66888 avai1lable <amount> 48 t,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049512,9579,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ kFbTO",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_034205,"( www.usdtmerc.com )A**ount Login:Rom88 P***word:R66888 Avai1lable:3,891,660.48ÙŠÐT /&.##",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> a ount login rom88 p word r66888 avai1lable <amount> 48 t,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049513,9581,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ KAzJp",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_037142,"( www.usdtztrc.com )A**ount Login:Rom88 P***word:R66888 Avai1lable:3,882,406.19ÙŠÐT ^&)):",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> a ount login rom88 p word r66888 avai1lable <amount> 19 t,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049515,9583,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ ocuDj",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_037143,"( www.usdtztrc.com )A**ount Login:Rom88 P***word:R66888 Avai1lable:3,882,406.19ÙŠÐT )*)(*",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> a ount login rom88 p word r66888 avai1lable <amount> 19 t,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
replacement_ncsu_sms_phishing_049516,9584,family_usdtferc_account_reset,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ LAJHw",strong_campaign_family_repeat_exclude,ncsu_sms_phishing_039069,"( www.usdtztrc.com )A**ount Login:Rom88 P***word:R66888 Avai1lable:3,875,423.51ÙŠÐT {%-%^",SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> a ount login rom88 p word r66888 avai1lable <amount> 51 t,accepted,accepted,Raw-available SMS-like smishing replacement accepted under strong family cap.
