cluster_signature,cluster_size,id,source_name,review_status,message_clean
new rzjm l0gin placeholder username rom88 word r66888 all number number number,9,ncsu_sms_phishing_018528,SMS Phishing Dataset,candidate,"New RZJM L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,891,431.51ÙŠÐТ ,[】&]"
new rzjm l0gin placeholder username rom88 word r66888 all number number number,9,ncsu_sms_phishing_018939,SMS Phishing Dataset,candidate,"New RZJM L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,891,431.51ÙŠÐТ 】】-/,"
new rzjm l0gin placeholder username rom88 word r66888 all number number number,9,ncsu_sms_phishing_018950,SMS Phishing Dataset,candidate,"New RZJM L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,891,431.51ÙŠÐТ %【-))"
new bitoij l0gin placeholder username rom88 word r66888 ba1ance number number number,9,ncsu_sms_phishing_025623,SMS Phishing Dataset,candidate,"New Bitoij L0gin : 【 <URL> 】 Username:Rom88 P***word:R66888 Ba1ance: 3,968,315.95ÙŠÐТ *)!#^"
new bitoij l0gin placeholder username rom88 word r66888 ba1ance number number number,9,ncsu_sms_phishing_025630,SMS Phishing Dataset,candidate,"New Bitoij L0gin : 【 <URL> 】 Username:Rom88 P***word:R66888 Ba1ance: 3,968,315.95ÙŠÐТ /(}@!"
new bitoij l0gin placeholder username rom88 word r66888 ba1ance number number number,9,ncsu_sms_phishing_025656,SMS Phishing Dataset,candidate,"New Bitoij L0gin : 【 <URL> 】 Username:Rom88 P***word:R66888 Ba1ance: 3,968,315.95ÙŠÐТ 【=!]["
new bitoij l0gin placeholder username rom88 word r66888 ba1ance number number number,9,ncsu_sms_phishing_025665,SMS Phishing Dataset,candidate,"New Bitoij L0gin : 【 <URL> 】 Username:Rom88 P***word:R66888 Ba1ance: 3,968,315.95ÙŠÐТ ){&[*"
new bitoij l0gin placeholder username rom88 word r66888 ba1ance number number number,9,ncsu_sms_phishing_025681,SMS Phishing Dataset,candidate,"New Bitoij L0gin : 【 <URL> 】 Username:Rom88 P***word:R66888 Ba1ance: 3,968,315.95ÙŠÐТ @!],【"
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number 24usdc,9,ncsu_sms_phishing_029694,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC >(<#*"
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number 24usdc,9,ncsu_sms_phishing_029699,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC (@).)"
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number 24usdc,9,ncsu_sms_phishing_029712,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC )(/%"
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number 24usdc,9,ncsu_sms_phishing_029713,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC &))"
new c0in email protected placeholder username rom88 word r66888 ba1ance number number number 24usdc,9,ncsu_sms_phishing_029845,SMS Phishing Dataset,candidate,"New C0in [email protected]@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC >*&(%"
email protected number number placeholder number number number you pay sam jeff number usd not you click here,9,ncsu_sms_phishing_030437,SMS Phishing Dataset,candidate,[email protected] / 4/24/<OTP> 7:02:25 PM / You pay sam jeff $500 USD if it's not you click here to cancel <URL>
email protected number number placeholder number number number you pay sam jeff number usd not you click here,9,ncsu_sms_phishing_030557,SMS Phishing Dataset,candidate,[email protected] / 4/24/<OTP> 7:04:22 PM / You pay sam jeff $500 USD if it's not you click here to cancel <URL>
email protected number number placeholder number number number you pay sam jeff number usd not you click here,9,ncsu_sms_phishing_030558,SMS Phishing Dataset,candidate,[email protected] / 4/24/<OTP> 7:04:16 PM / You pay sam jeff $500 USD if it's not you click here to cancel <URL>
email protected number number placeholder number number number you pay sam jeff number usd not you click here,9,ncsu_sms_phishing_030569,SMS Phishing Dataset,candidate,[email protected] / 4/24/<OTP> 7:09:28 PM / You pay sam jeff $500 USD if it's not you click here to cancel <URL>
email protected number number placeholder number number number you pay sam jeff number usd not you click here,9,ncsu_sms_phishing_030570,SMS Phishing Dataset,candidate,[email protected] / 4/24/<OTP> 7:09:36 PM / You pay sam jeff $500 USD if it's not you click here to cancel <URL>
noticed suspicious login russia this was not you please update your login placeholder,8,ncsu_sms_phishing_002199,SMS Phishing Dataset,candidate,"We noticed suspicious login in Russia, if this was not you Please update your login: <URL> (Q3)"
noticed suspicious login russia this was not you please update your login placeholder,8,ncsu_sms_phishing_002200,SMS Phishing Dataset,candidate,"We noticed suspicious login in Russia, if this was not you Please update your login: <URL> (U6)"
noticed suspicious login russia this was not you please update your login placeholder,8,ncsu_sms_phishing_002201,SMS Phishing Dataset,candidate,"We noticed suspicious login in Russia, if this was not you Please update your login: <URL> (E1)"
noticed suspicious login russia this was not you please update your login placeholder,8,ncsu_sms_phishing_002202,SMS Phishing Dataset,candidate,"We noticed suspicious login in Russia, if this was not you Please update your login: <URL> (S)"
noticed suspicious login russia this was not you please update your login placeholder,8,ncsu_sms_phishing_002203,SMS Phishing Dataset,candidate,"We noticed suspicious login in Russia, if this was not you Please update your login: <URL> (V)"
teie lhv kontole tehti volitamata tehing selle taotluse saate heaks kiita voi tagasi votta aadressil placeholder route number,8,ncsu_sms_phishing_010709,SMS Phishing Dataset,candidate,Teie LHV kontole tehti volitamata tehing. Selle taotluse saate heaks kiita voi tagasi votta aadressil <URL> route:1
teie lhv kontole tehti volitamata tehing selle taotluse saate heaks kiita voi tagasi votta aadressil placeholder route number,8,ncsu_sms_phishing_010710,SMS Phishing Dataset,candidate,Teie LHV kontole tehti volitamata tehing. Selle taotluse saate heaks kiita voi tagasi votta aadressil <URL> route:5
teie lhv kontole tehti volitamata tehing selle taotluse saate heaks kiita voi tagasi votta aadressil placeholder route number,8,ncsu_sms_phishing_010711,SMS Phishing Dataset,candidate,Teie LHV kontole tehti volitamata tehing. Selle taotluse saate heaks kiita voi tagasi votta aadressil <URL> route:2
teie lhv kontole tehti volitamata tehing selle taotluse saate heaks kiita voi tagasi votta aadressil placeholder route number,8,ncsu_sms_phishing_010712,SMS Phishing Dataset,candidate,Teie LHV kontole tehti volitamata tehing. Selle taotluse saate heaks kiita voi tagasi votta aadressil <URL> route:3
teie lhv kontole tehti volitamata tehing selle taotluse saate heaks kiita voi tagasi votta aadressil placeholder route number,8,ncsu_sms_phishing_011120,SMS Phishing Dataset,candidate,Teie LHV kontole tehti volitamata tehing. Selle taotluse saate heaks kiita voi tagasi votta aadressil: <URL> route:3
new bitoim l0gin placeholder username rom88 word ba1ance number,8,ncsu_sms_phishing_028445,SMS Phishing Dataset,candidate,"New Bitoim L0gin : 【 <URL> 】 Username:Rom88 P***word:R****** Ba1ance: 3,******,******.62ÙŠÐТ ( ******"
new bitoim l0gin placeholder username rom88 word ba1ance number,8,ncsu_sms_phishing_028446,SMS Phishing Dataset,candidate,"New Bitoim L0gin : 【 <URL> 】 Username:Rom88 P***word:R****** Ba1ance: 3,******,******.62ÙŠÐТ : ******"
new bitoim l0gin placeholder username rom88 word ba1ance number,8,ncsu_sms_phishing_028447,SMS Phishing Dataset,candidate,"New Bitoim L0gin : 【 <URL> 】 Username:Rom88 P***word:R****** Ba1ance: 3,******,******.62ÙŠÐТ = ******"
new bitoim l0gin placeholder username rom88 word ba1ance number,8,ncsu_sms_phishing_028448,SMS Phishing Dataset,candidate,"New Bitoim L0gin : 【 <URL> 】 Username:Rom88 P***word:R****** Ba1ance: 3,******,******.62ÙŠÐТ ! ******"
new bitoim l0gin placeholder username rom88 word ba1ance number,8,ncsu_sms_phishing_028450,SMS Phishing Dataset,candidate,"New Bitoim L0gin : 【 <URL> 】 Username:Rom88 P***word:R****** Ba1ance: 3,******,******.62ÙŠÐТ # ******"
placeholder username rom88 word r66888 ba1ance number number number 24usdc,8,ncsu_sms_phishing_029698,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC >(<#*"
placeholder username rom88 word r66888 ba1ance number number number 24usdc,8,ncsu_sms_phishing_029701,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC (@).)"
placeholder username rom88 word r66888 ba1ance number number number 24usdc,8,ncsu_sms_phishing_029715,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC )(/%"
placeholder username rom88 word r66888 ba1ance number number number 24usdc,8,ncsu_sms_phishing_029722,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC &))"
placeholder username rom88 word r66888 ba1ance number number number 24usdc,8,ncsu_sms_phishing_029846,SMS Phishing Dataset,candidate,"@ <URL> @@ Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24USDC /<**!"
l0gin placeholder you login code placeholder total number number number email protected,8,ncsu_sms_phishing_035924,SMS Phishing Dataset,candidate,"L0gin { <URL> }You Login code: <OTP> Total: 3,982,615.80Ù Š Ð Т !][email protected]"
l0gin placeholder you login code placeholder total number number number email protected,8,ncsu_sms_phishing_035932,SMS Phishing Dataset,candidate,"L0gin { <URL> }You Login code: <OTP> Total: 3,982,615.80Ù Š Ð Т [email protected][*."
l0gin placeholder you login code placeholder total number number number email protected,8,ncsu_sms_phishing_035949,SMS Phishing Dataset,candidate,"L0gin { <URL> }You Login code: <OTP> Total: 3,982,615.80Ù Š Ð Т =*[email protected]}"
l0gin placeholder you login code placeholder total number number number email protected,8,ncsu_sms_phishing_036088,SMS Phishing Dataset,candidate,"L0gin { <URL> }You Login code: <OTP> Total: 3,982,615.80Ù Š Ð Т [email protected]}]!"
l0gin placeholder you login code placeholder total number number number email protected,8,ncsu_sms_phishing_036333,SMS Phishing Dataset,candidate,"L0gin { <URL> }You Login code: <OTP> Total: 3,982,615.80Ù Š Ð Т [email protected]]*"
placeholder new login code for your account rm81yd remaining placeholder,8,ncsu_sms_phishing_044747,SMS Phishing Dataset,candidate,"[ <URL> ] New login code for your account:Rm81yD, remaining: <OTP>.63Ù #(--*"
placeholder new login code for your account rm81yd remaining placeholder,8,ncsu_sms_phishing_044798,SMS Phishing Dataset,candidate,"[ <URL> ] New login code for your account:Rm81yD, remaining: <OTP>.63Ù .*}*]"
placeholder new login code for your account rm81yd remaining placeholder,8,ncsu_sms_phishing_044799,SMS Phishing Dataset,candidate,"[ <URL> ] New login code for your account:Rm81yD, remaining: <OTP>.63Ù ].:):"
placeholder new login code for your account rm81yd remaining placeholder,8,ncsu_sms_phishing_044804,SMS Phishing Dataset,candidate,"[ <URL> ] New login code for your account:Rm81yD, remaining: <OTP>.63Ù }[/*^"
placeholder new login code for your account rm81yd remaining placeholder,8,ncsu_sms_phishing_045092,SMS Phishing Dataset,candidate,"[ <URL> ] New login code for your account:Rm81yD, remaining: <OTP>.63Ã™ ].:):"
payment has been attempted for placeholder you not recognise please access placeholder,7,ncsu_sms_phishing_002147,SMS Phishing Dataset,candidate,A payment has been attempted for <OTP>$ if you do not recognise please access <URL> (U6)
payment has been attempted for placeholder you not recognise please access placeholder,7,ncsu_sms_phishing_002148,SMS Phishing Dataset,candidate,A payment has been attempted for <OTP>$ if you do not recognise please access <URL> (S)
payment has been attempted for placeholder you not recognise please access placeholder,7,ncsu_sms_phishing_002149,SMS Phishing Dataset,candidate,"A payment has been attempted for <OTP>¤ if you do not recognise, please access <URL>"
payment has been attempted for placeholder you not recognise please access placeholder,7,ncsu_sms_phishing_002153,SMS Phishing Dataset,candidate,"A payment has been attempted for <OTP>$ if you do not recognise, please access <URL> (U6)"
payment has been attempted for placeholder you not recognise please access placeholder,7,ncsu_sms_phishing_002154,SMS Phishing Dataset,candidate,"A payment has been attempted for <OTP>$ if you do not recognise, please access <URL> (V)"
entrega paquete sido suspendida debido que falta numero calle paquete por favor actualice placeholder,7,ncsu_sms_phishing_017928,SMS Phishing Dataset,candidate,La entrega de su paquete ha sido suspendida debido a que falta un numero de calle en el paquete. por favor actualice <URL>
entrega paquete sido suspendida debido que falta numero calle paquete por favor actualice placeholder,7,ncsu_sms_phishing_019817,SMS Phishing Dataset,candidate,La entrega de su paquete ha sido suspendida debido a que falta un numero de calle en el paquete.por favor actualice:<URL>
entrega paquete sido suspendida debido que falta numero calle paquete por favor actualice placeholder,7,ncsu_sms_phishing_024105,SMS Phishing Dataset,candidate,La entrega de su paquete ha sido suspendida debido a que falta un numero de calle en el paquete.por favor actualice. <URL>
entrega paquete sido suspendida debido que falta numero calle paquete por favor actualice placeholder,7,ncsu_sms_phishing_024202,SMS Phishing Dataset,candidate,La entrega de su paquete ha sido suspendida debido a que falta un numero de calle en el paquete. por favor actualice. <URL>
entrega paquete sido suspendida debido que falta numero calle paquete por favor actualice placeholder,7,ncsu_sms_phishing_037692,SMS Phishing Dataset,candidate,La entrega de su paquete ha sido suspendida debido a que falta un numero de calle en el paquete. por favor actualice : <URL>
new kmgz l0gin placeholder username rom88 word r66888 all number number number email protected,7,ncsu_sms_phishing_018067,SMS Phishing Dataset,candidate,"New KMGZ L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,837,506.78ÙŠÐТ #】*[email protected]"
new kmgz l0gin placeholder username rom88 word r66888 all number number number email protected,7,ncsu_sms_phishing_018079,SMS Phishing Dataset,candidate,"New KMGZ L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,837,506.78ÙŠÐТ /[email protected])"
new kmgz l0gin placeholder username rom88 word r66888 all number number number email protected,7,ncsu_sms_phishing_018152,SMS Phishing Dataset,candidate,"New KMGZ L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,837,506.78ÙŠÐТ [email protected]&)/"
new kmgz l0gin placeholder username rom88 word r66888 all number number number email protected,7,ncsu_sms_phishing_018226,SMS Phishing Dataset,candidate,"New KMGZ L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,837,506.78ÙŠÐТ [email protected]=)*"
new kmgz l0gin placeholder username rom88 word r66888 all number number number email protected,7,ncsu_sms_phishing_018314,SMS Phishing Dataset,candidate,"New KMGZ L0gin 【 <URL> 】 Username:Rom88 P***word:R66888 all:3,837,506.78ÙŠÐТ .=:[email protected]"
number freebie has been dropped onto your account claim here placeholder 24hrs 40xwr maxwd number apply stop msg,6,ncsu_sms_phishing_000003,SMS Phishing Dataset,candidate,An up to £3 FREEBIE has been dropped onto your account! Claim here: <URL> 24hrs. 40xWR. MaxWD£50 T&C Apply. Stop Msg? Call +441
