record_id,screenshot_file,source,visible_date_label,cleaned_text,redactions_applied,notes
612,analysisdataset (2).csv,RBC,"03/29/2023, 22:37:00",RBC Bank Alert: Your online account is temporarily locked due to suspicious actvity. Please login and verify your information. <URL>,<URL>,
613,analysisdataset (2).csv,Phone Number,"03/29/2023, 23:16:51",Hey <NAME> Sarah. Would you entertain a fair proposal for <ADDR>? I want to buy a place in the area.,<ADDR>; <NAME>,
618,analysisdataset (2).csv,UPS,"03/30/2023, 06:46:52",Your deliveries have been stopped due to a missing street code on the label. pls update. <URL>,<URL>,
619,analysisdataset (2).csv,Square,"03/30/2023, 06:51:08","Welcome to SMS messages from Square - Reply w/ ""HELP"" for more or ""STOP"" to unsubscribe from receiving messages, std rates apply. Justina brittain: Thanks for signing up to receive our marketing texts. Text END to opt out. Justina brittain: You've received a coupon for your next purchase! Use code: 12EY7G <URL> To unsubscribe at any time, text END or text HELP for more info.",<URL>,
621,analysisdataset (2).csv,USPS,"03/30/2023, 07:00:57",/USPS/; Your delivery Address need to be corrected here <URL> enable re-delivery for your returned items..,<URL>,
624,analysisdataset (2).csv,Phone Number,"03/30/2023, 15:50:10",Your package cannot be delivered due to incorrect house number information. Please fill in the correct address online for re-deliver: <URL>,<URL>,
627,analysisdataset (2).csv,Oprah,"03/30/2023, 15:56:35",FRM:<URL> Discount#GM<ACCT> MSG: The Secret to Oprahs Weight Loss Discount#GM<ACCT>,<URL>; <ACCT>,
634,analysisdataset (2).csv,Phone Number,"03/31/2023, 20:30:04",This is a gift to express our gratitude for your exceptional payment record. HAPPY 2023! <URL>,<URL>,
637,analysisdataset (2).csv,USPS,"04/02/2023, 17:59:01","To: <PHONE> FROM: USPS Msg: Your package will be returned due to missing address details. Please update the address in time: <URL> Regards, USPS.",<URL>; <PHONE>,
638,analysisdataset (2).csv,iPad PRO,"04/07/2023, 03:29:52",Congratulations! You are one of the 100 users we have selected to try to win the iPad PRO. Receive NOW <URL>,<URL>,
639,analysisdataset (2).csv,Apple,"04/07/2023, 03:38:04",Christmas gift! You are one of the 10 users we have selected to try to win the Apple iPad Pro (2021) + Magic Keyboard Receive Now ?? <URL> Hurry up to pick up the prize within a day!,<URL>,
640,analysisdataset (2).csv,Apple,"04/07/2023, 03:41:42",Congratulations! Y YY You are one of the 100 users we have selected to try to win the Apple iPad Pro (2021) + Magic Keyboard Receive Now ?? <URL> Hurry up to pick up your prize today! Send Message...,<URL>,
645,analysisdataset (2).csv,Phone Number,"04/07/2023, 03:59:46","Hi, I would like to get your company approved for business financing of $100k + today with sharp rates & terms. Please let me know when we can discuss? Hi, I am <NAME> getting your company approved for business financing of $100k + today. Please let me know when we can discuss this.",<NAME>,
646,analysisdataset (2).csv,Phone Number,"04/07/2023, 04:06:43","Hi, I'm <NAME>! Don't let the time change throw off your business's finances. Take advantage of a government credit that could be worth enough money to keep your business running like clockwork. I can tell you how much you might be eligible for. Interested? YES for info, STOP to opt out.",<NAME>,
647,analysisdataset (2).csv,Phone Number,"04/07/2023, 04:10:30","Hi! I can help you claim a tax credit that could reduce your tax burden by a hundred thousand dollars or more, depending on how many employees you had during COVID. Don't let this opportunity pass by! Can I share more info? YES for more Reply STOP to Unsubscribe",,
648,analysisdataset (2).csv,Amazon,"04/07/2023, 09:01:49","(Someone sign in to your account form NC, US. Tap to respond <URL> ~) 79F60",<URL>,
650,analysisdataset (2).csv,Netflix,"04/07/2023, 09:03:22","NETFIX_ID.073455 YOUR SUBSCRIPTION IS ON ""HOID"", Renewal-your-bill-now: // @@,<URL>",<URL>,
651,analysisdataset (2).csv,Phone Number,"04/10/2023, 04:27:06","Jack, what are your plans for tomorrow?",,
654,analysisdataset (2).csv,iPad Pro,"04/10/2023, 04:32:57",Last reminder! The iPad Pro you won from August Giveaway was not yet claimed! Claim it here <URL> You got 12h left!,<URL>,
656,analysisdataset (2).csv,Shark-Tank,"04/10/2023, 04:34:55",The Skin Cream that recently got the biggest deal in Shark-Tank's history is giving away a free bottle! Remove Wrinkles and take 15 years off your face! Just look at some of these studies and testimonials! <URL>,<URL>,
657,analysisdataset (2).csv,imperialautumn.com,"04/10/2023, 04:36:13","Breakthrough new miracle CBD Gummies that fixes Type-2 immediately blows the sharks away. Drops A1C On The Spot! Handle Your Type 2 Today <URL> Hey, I totally quit it in two weeks thanks to these CBD gummies. I quit smoking for good! I was a smoker for 15 years and had enough of it. After trying it all - the gum, the patch, the you name it - I went to this as a last resort. Just 1 Gummy stops nicotine cravings on the spot! This method is",<URL>,
660,analysisdataset (2).csv,USPS,"04/11/2023, 20:30:14","FROM:USPS our companys courier couldnt make the delivery of parcel to you address at today please input again your adress at: <URL> to drive back your package regards, usps - 61BX5B",<URL>,
661,analysisdataset (2).csv,USPS,"04/11/2023, 20:31:58","Notif: From: Usps CONTENT: A parcel needs to be delivered for you but is pending an update. To update your preferences head to <URL> Regards, USPS. Shipment#JYTHII1Z8381N4G4",<URL>,
670,analysisdataset (2).csv,USPS,"04/19/2023, 07:10:55","USPS service: Package was delayed due to incomplete door number. Reply to [ CHK ], please reconfirm your address. <URL> Please update it timely.Open link in browser",<URL>,
671,analysisdataset (2).csv,Netflix,"04/27/2023, 18:12:18","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : <URL> Netflix Services",<URL>,
673,analysisdataset (2).csv,T-Mobile,"04/27/2023, 18:18:32",Dwayne. I'm <NAME> <ADDR>? Lmk! Amanda,<ADDR>; <NAME>,
675,analysisdataset (2).csv,USPS,"04/27/2023, 18:23:00","USPS: Your package will be returned due to missing address details. Please update the address in time: <URL> USPS#RV4WZ1W1Z5 In an effort to keep it safe, you must update your address within 24 hours or your package will be returned to the seller.",<URL>,
681,analysisdataset (2).csv,UPS,"04/30/2023, 22:23:08",(UPS) notice about your order package: #UPS-IXZYJTSL On Hold. confirm your zip code: <URL> O,<URL>,
682,analysisdataset (2).csv,Netflix,"04/30/2023, 22:28:32","NTFLIX.ID# 495442 Your-SUBSCRIPTION-IS-0N """"H0ID"""",Renewal-your-bill-now:// @@, <URL>",<URL>,
700,analysisdataset (2).csv,Wells Fargo,"05/03/2023, 03:30:08","Free Msg Wells Fargo: <NAME>, we discovered unusual activity or updates on your account that we believe may be unauthorized. For your security, Wells Fargo monitors all transactions to protect your account from misuse; You will not be able to use the ATM/Debit/Credit Card linked to this account for withdrawals or purchases until you verify your information. Visit us at <URL> to secure your account. A",<URL>; <NAME>,
712,analysisdataset (2).csv,OnPoint,"05/04/2023, 04:58:17","OnPoint cu security alert :We detected a fraudulent withdrawal on your account, tap the link below <URL> to protect your account.",<URL>,
713,analysisdataset (2).csv,WALMART,"05/04/2023, 05:00:19","U.S. Bank:A purchase of $651.79 at WALMART #589 in Portland OR on debit 4****** Reply ""YES"" to approve, if this was not made by you visit <URL>",<URL>,
714,analysisdataset (2).csv,Bitcoin OF AMERICA,"05/05/2023, 18:50:51","ability, by central click to a join, <URL> u Bitcoin OF AMERICA ar. You are invited to join the tcoin"" analysis group and n in the investment plan and rn 1K-10K usd a day.",<URL>,
715,analysisdataset (2).csv,USPS,"05/05/2023, 18:52:28",From USPS: Your package cannot be delivered due to the wrong delivery address. Please change the correct delivery address from the following URL: <URL> Reply Y Click the link to inquire zxkberqknt,<URL>,
716,analysisdataset (2).csv,Phone Number,"05/07/2023, 03:52:13","apoplexy wether, ggame ,john it <URL>",<URL>,
717,analysisdataset (2).csv,Netflix,"05/07/2023, 03:54:05","43 We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : <URL> Netflix Services",<URL>,
718,analysisdataset (2).csv,Netflix,"05/07/2023, 03:55:10","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To using your account as normally, please follow the instructions by click on link below: <URL> Netflix Services",<URL>,
719,analysisdataset (2).csv,Amazon,"05/07/2023, 04:28:11","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",<URL>,
720,analysisdataset (2).csv,Netflix,"05/07/2023, 04:28:58","Your account is on hold. We're having some trouble with your current billing information. Recovery your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Netflix Service",<URL>,
721,analysisdataset (2).csv,Netflix,"05/07/2023, 04:29:38","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : <URL> Netflix Services",<URL>,
722,analysisdataset (2).csv,Netflix,"05/07/2023, 04:30:38","Your Netflix membership is on hold. We're having some trouble with your current billing information. To using your account as normally, please follow the instructions by click on link below : <URL> Netflix Services",<URL>,
723,analysisdataset (2).csv,Netflix,"05/07/2023, 04:31:24","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : <URL> Netflix Services",<URL>,
724,analysisdataset (2).csv,Amazon,"05/08/2023, 19:41:15","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service 4:11 AM",<URL>,
725,analysisdataset (2).csv,Amazon,"05/08/2023, 19:42:09","Your Amazon Account has been locked. We recently received multiple failed login attempts on your account. Recover your account immediately by click link bellow: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service 5:04 AM",<URL>,
726,analysisdataset (2).csv,Amazon,"05/08/2023, 19:43:19","J9TINO Your account has been locked due suspicious activity. All of your last orders and subsription has been on hold until this issues fixed. Click link below to unlock your account: <URL> If you do not complete the verification process before 12 hours, your Amazon account will be terminated. Sincerely, Amazon Team",<URL>,
727,analysisdataset (2).csv,Apple,"05/08/2023, 19:44:11","Your Apple ID has been locked. We have locked your Apple ID because our service has detected two unauthorized devices. To unlock your account, you required verify your Apple ID. Click the link below to unlock your Apple ID. <URL> Your account will be automatically unlock, after finishing the verification. Copyright © 2023 Apple Distribution International, Hollyhill Industrial Estate, Hollyhill, Cork, Irlande. All rights reserved.",<URL>,
728,analysisdataset (2).csv,Netflix,"05/08/2023, 19:46:04","[Netflix ] Your Netflix membership has been ended, because we're having some trouble with your current account information. Validate your account information by click link bellow: <URL> Best Regards, The Netflix team 12:25 PM",<URL>,
729,analysisdataset (2).csv,Netflix,"05/08/2023, 19:47:02","Your membership has been ended. To using your account as normally, you need to update your billing address. Click link below to update your account: <URL>",<URL>,
730,analysisdataset (2).csv,Paypal,"05/08/2023, 19:47:52","New Information! We have detected new unusual login from another device. For security reason we had to locked your account. To access your account, you need to validate the billing address before 24 hours on link below : <URL> Best Regards, Paypal 9:39 AM",<URL>,
731,analysisdataset (2).csv,EuroMillions,"05/08/2023, 19:48:44","Your Mobile No has been gifted the sum of £1,230,000.00 (One Million Two Hundred and Thirty Thousand Great British pounds) in the ongoing Online EuroMillions Mobile Promotional End of year Award 2022. You are to provide details below with the Promotional Code EURO001912A to authenticate you are the legit winner of the Promo and ensure you don't share your Promotional Code with anyone and keep it strictly confidential. Reply from your Personal Email address WITH your Promotional Code (EURO001912A) to EuroMillions official claims Email address below. Claims Email: <EMAIL> (+)",<EMAIL>,
732,analysisdataset (2).csv,Oprah,"05/08/2023, 19:50:06",FRM:|Voucher#FE745015|<URL> MSG:Oprah is doing her biggest giveawayl Voucher#E745015,<URL>,
733,analysisdataset (2).csv,Netflix,"05/08/2023, 19:50:55","[ Netflix ] Due to a problem with your card, We are having some trouble with your current information, Please,update your billing information: <URL>",<URL>,
734,analysisdataset (2).csv,Amazon,"05/08/2023, 19:51:46",[Amazon ]: Your account has been locked. Verify your account before 24 hours <URL>,<URL>,
735,analysisdataset (2).csv,Amazon,"05/08/2023, 19:53:12","Notification From Amazon: We've locked your Amazon account due to a billing issue. To unlock your Amazon account, please click link below: <URL> Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service",<URL>,
