id,message_raw,message_clean,label,original_label,label_mapping_notes,source_name,source_url,source_type,dataset_name,original_file_format,date_collected,scam_category,country_or_region,language,contains_url,contains_phone,contains_otp,redaction_status,duplicate_status,review_status,reviewer_notes
imc25_english_smish_04497,Dear user your S.B.I Netbanking A/C will be Hold <DATE_TIME> please update PAN Card click the link <URL>,Dear user your S.B.I Netbanking A/C will be Hold <DATE_TIME> please update PAN Card click the link <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04498,Dear Customer your SBI YONO NETBANKING Account blocked. <DATE_TIME> update your PAN card KYC immediately click the link <URL>,Dear Customer your SBI YONO NETBANKING Account blocked. <DATE_TIME> update your PAN card KYC immediately click the link <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04501,RM 0.00 Thank you for payment MYR 2999.50 with your MBB kard ending <DATE_TIME> call 011XXXXXXX if not you RMO: WINNER! Congratulations you win grand prize from lucky draw! Redeem your prize here,RM 0.00 Thank you for payment MYR <OTP>.50 with your MBB kard ending <DATE_TIME> call 011XXXXXXX if not you RMO: WINNER! Congratulations you win grand prize from lucky draw! Redeem your prize here,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,others,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: mbb. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04504,Dear CANARA BANK Customer Your Account Has Been Blocked Due To KYC Within <DATE_TIME> Please Contact Customer Care <PHONE_NUMBER> To Continue Your Services.,Dear CANARA BANK Customer Your Account Has Been Blocked Due To KYC Within <DATE_TIME> Please Contact Customer Care <PHONE_NUMBER> To Continue Your Services.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: canara bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04506,Hi to enhance your international roaming experience we've launched new International roaming plans. To know more please visit <URL>,Hi to enhance your international roaming experience we've launched new International roaming plans. To know more please visit <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,telecom,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: Airtel. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04508,Your SBI Account is disabled update PAN number. Please update it at the earliest using the following link <URL> to prevent service interruptions. NAGH,Your SBI Account is disabled update PAN number. Please update it at the earliest using the following link <URL> to prevent service interruptions. NAGH,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04509,Dear customer your HDFC account has been block <DATE_TIME> please update your pan card <URL>ik the <URL>,Dear customer your HDFC account has been block <DATE_TIME> please update your pan card <URL>ik the <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04514,<NAMED_ENTITY> is sending you a refund of $45.60. Please reply with your bank account and routing number to complete your refund.,<NAMED_ENTITY> is sending you a refund of $45.60. Please reply with your bank account and routing number to complete your refund.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,others,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,need and greed,time/urgency. Named entity tag: shein. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04517,Dear Customer your SBI YONO A? will be Blocked! please click on the link to update your PanCard Link <URL> Thank You - OTPSLV,Dear Customer your SBI YONO A? will be Blocked! please click on the link to update your PanCard Link <URL> Thank You - OTPSLV,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04518,Dear sbi User Your SBI Account blocked <DATE_TIME> please update your PAN card Online Processing Self Verify click here,Dear sbi User Your SBI Account blocked <DATE_TIME> please update your PAN card Online Processing Self Verify click here,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04519,Dear customer Your HDFC A/c has been suspended <DATE_TIME> please Update Your PAN Card number Click here on the link<URL>,Dear customer Your HDFC A/c has been suspended <DATE_TIME> please Update Your PAN Card number Click here on the link<URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04520,Dear Customer  Your HDFC credit card points Worth Rs.5799 will expired <DATE_TIME>. Please Redeem your points in Cash  Click here - <URL>,Dear Customer Your HDFC credit card points Worth Rs.<OTP> will expired <DATE_TIME>. Please Redeem your points in Cash Click here - <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04522,This is Linkt final reminder. We kindly request that you settle the payment at <URL>,This is Linkt final reminder. We kindly request that you settle the payment at <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,others,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: linkt. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04523,Dear customer your SBI.Y0NO A/C Closed <DATE_TIME> please update your Pan Number below call immediately <PHONE_NUMBER> Thanks. <NAMED_ENTITY>,Dear customer your SBI.Y0NO A/C Closed <DATE_TIME> please update your Pan Number below call immediately <PHONE_NUMBER> Thanks. <NAMED_ENTITY>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04524,myGov: Your contact details were changed on <DATE_TIME>. If this was not you please visit: <URL>,myGov: Your contact details were changed on <DATE_TIME>. If this was not you please visit: <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,government,AUS,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: mygov. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_04525,Netflix: Please update your account information to prevent suspension you can do this at <URL>ore/?rnd=<US_DRIVER_LICENSE>,Netflix: Please update your account information to prevent suspension you can do this at <URL>ore/?rnd=<US_DRIVER_LICENSE>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,others,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Netflix. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
