unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes
gathered_imc25_english_smish_02436,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02436,CHASE: Your account has been placed on limitation due to a recent update follow <URL> to rectify account.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,chase your account has been placed on limitation due to a recent update follow <url> to rectify account,,1,true,Smishing-Dataset-IMC25,smishing,CHASE: Your account has been placed on limitation due to a recent update follow <URL> to rectify account.,CHASE: Your account has been placed on limitation due to a recent update follow <URL> to rectify account.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_02439,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02439,overdue by Rs. <OTP> for <DATE_TIME>. Plz pay overdue immediately to avoid penal interest Plz ignore if paid. PNB,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,overdue by rs <otp> for <date time> plz pay overdue immediately to avoid penal interest plz ignore if paid pnb,,1,true,Smishing-Dataset-IMC25,smishing,overdue by Rs. 20622 for <DATE_TIME>. Plz pay overdue immediately to avoid penal interest Plz ignore if paid. PNB,overdue by Rs. 20622 for <DATE_TIME>. Plz pay overdue immediately to avoid penal interest Plz ignore if paid. PNB,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_02440,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02440,Buy super here target .<PHONE>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row.,buy super here target <phone>,,1,true,Smishing-Dataset-IMC25,smishing,Buy super here target .11 .12 .13 .14,Buy super here target .<PHONE>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_imc25_english_smish_02441,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02441,Dear SBI Customer Your SBI YONO Account has been Suspended <DATE_TIME> please Update Your PAN Card number ...,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi customer your sbi yono account has been suspended <date time> please update your pan card number,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI Customer Your SBI YONO Account has been Suspended <DATE_TIME> please Update Your PAN Card number ...,Dear SBI Customer Your SBI YONO Account has been Suspended <DATE_TIME> please Update Your PAN Card number ...,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_02442,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02442,This is a message on behalf of the police in your state or territory. The Social Research Centre will call you shortly to take part in an important study on safety and crime in your area. Reply '1' if you are 18+'2' if you are under 18 or '3' to opt out. For more info visit <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row.,this is a message on behalf of the police in your state or territory the social research centre will call you shortly to take part in an important study on safety and crime in your area reply 1 if you are 18 2 if you are under 18 or 3 to opt out for more info visit <url>,,1,true,Smishing-Dataset-IMC25,smishing,This is a message on behalf of the police in your state or territory. The Social Research Centre will call you shortly to take part in an important study on safety and crime in your area. Reply '1' if you are 18+'2' if you are under 18 or '3' to opt out. For more info visit <URL>,This is a message on behalf of the police in your state or territory. The Social Research Centre will call you shortly to take part in an important study on safety and crime in your area. Reply '1' if you are 18+'2' if you are under 18 or '3' to opt out. For more info visit <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_02443,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02443,<URL> We temporarily placed your Amazon suspended To restore follow instruction below. <URL>rv81/mail?=jckii9r9 Please complete recovery within <DATE_TIME> otherwise Amazon account permanently suspended. We are sorry for any inconvenience this may have caused. Thank you for your attention.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row.,<url> we temporarily placed your amazon suspended to restore follow instruction below <url>rv81 mail jckii9r9 please complete recovery within <date time> otherwise amazon account permanently suspended we are sorry for any inconvenience this may have caused thank you for your attention,,1,true,Smishing-Dataset-IMC25,smishing,<URL> We temporarily placed your Amazon suspended To restore follow instruction below.  <URL>rv81/mail?=jckii9r9  Please complete recovery within <DATE_TIME> otherwise Amazon account permanently suspended.  We are sorry for any inconvenience this may have caused. Thank you for your attention.,<URL> We temporarily placed your Amazon suspended To restore follow instruction below. <URL>rv81/mail?=jckii9r9 Please complete recovery within <DATE_TIME> otherwise Amazon account permanently suspended. We are sorry for any inconvenience this may have caused. Thank you for your attention.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_02444,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02444,LINKT: Your vehicle toll bill is about to expire and you will be fined please handle it in time; <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row.,linkt your vehicle toll bill is about to expire and you will be fined please handle it in time <url>,,1,true,Smishing-Dataset-IMC25,smishing,LINKT: Your vehicle toll bill is about to expire and you will be fined please handle it in time; <URL>,LINKT: Your vehicle toll bill is about to expire and you will be fined please handle it in time; <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_02445,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02445,Netflix - Two steps left and we'll take care of the rest. Complete your membership renewal here: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row.,netflix two steps left and we ll take care of the rest complete your membership renewal here <url>,,1,true,Smishing-Dataset-IMC25,smishing,Netflix - Two steps left and we'll take care of the rest. Complete your membership renewal here: <URL>,Netflix - Two steps left and we'll take care of the rest. Complete your membership renewal here: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_02447,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02447,Your delivery is at <LOCATION>. Please bring ID and collect by <DATE_TIME>. More details: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your delivery is at <location> please bring id and collect by <date time> more details <url>,,1,true,Smishing-Dataset-IMC25,smishing,Your delivery is at <LOCATION>. Please bring ID and collect by <DATE_TIME>. More details: <URL>,Your delivery is at <LOCATION>. Please bring ID and collect by <DATE_TIME>. More details: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_02451,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02451,Dear HDFC User Your A-C will be suspended please update your pancard IMMEDIATELY click <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear hdfc user your a c will be suspended please update your pancard immediately click <url>,,1,true,Smishing-Dataset-IMC25,smishing,Dear HDFC User Your A-C will be suspended please update your pancard IMMEDIATELY click <URL>,Dear HDFC User Your A-C will be suspended please update your pancard IMMEDIATELY click <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_02452,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_02452,Dear Customer Your SBI Account is disabled. Please click the link to update your PAN Number,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi account is disabled please click the link to update your pan number,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer Your SBI Account is disabled. Please click the link to update your PAN Number,Dear Customer Your SBI Account is disabled. Please click the link to update your PAN Number,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
