unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
gathered_imc25_english_smish_11369,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11369,Dear customer your SBI A/C has been suspended please KYC update With PAN CARD click here to login your net banking update,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi a c has been suspended please kyc update with pan card click here to login your net banking update,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer your SBI A/C has been suspended please KYC update With PAN CARD click here to login your net banking update,Dear customer your SBI A/C has been suspended please KYC update With PAN CARD click here to login your net banking update,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11369,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11434,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11434,Beware ! <OTP> F to be withdrawn from your account! Enter your PIN <OTP> to confirm this transaction No <US_BANK_NUMBER> initiated by ZOA ALPHONSINE,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,beware <otp> f to be withdrawn from your account enter your pin <otp> to confirm this transaction no <us bank number> initiated by zoa alphonsine,,1,true,Smishing-Dataset-IMC25,smishing,Beware ! 90000 F to be withdrawn from your account! Enter your PIN code to confirm this transaction No <US_BANK_NUMBER> initiated by ZOA ALPHONSINE,Beware! 90000 F to be withdrawn from your account! Enter your PIN code to confirm this transaction No <US_BANK_NUMBER> initiated by ZOA ALPHONSINE,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11434,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11447,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11447,Dear Customer Your SBI YONO A/C has been suspended Please update your PAN card Via given link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi yono a c has been suspended please update your pan card via given link,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer Your SBI YONO A/C has been suspended Please update your PAN card Via given link,Dear Customer Your SBI YONO A/C has been suspended Please update your PAN card Via given link,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11447,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11454,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11454,Dear A/c holder Your SBI Bank Account has been put on HOLD Plz Update your Document visit SBI website,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear a c holder your sbi bank account has been put on hold plz update your document visit sbi website,,1,true,Smishing-Dataset-IMC25,smishing,Dear A/c holder Your SBI Bank Account has been put on HOLD Plz Update your Document visit SBI website,Dear A/c holder Your SBI Bank Account has been put on HOLD Plz Update your Document visit SBI website,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11454,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11521,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11521,Dear Customer your STATE BANK A/ C has been Suspended. please Update your KYC Immediately click here link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your state bank a c has been suspended please update your kyc immediately click here link,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer your STATE BANK A/ C has been Suspended. please Update your KYC Immediately click here link,Dear Customer your STATE BANK A/ C has been Suspended. please Update your KYC Immediately click here link,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11521,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11561,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11561,Dear SBI user your SBI YONO Account has been blocked please urgent activate your PAN CARD click here to login your PAN number: <NRP>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account has been blocked please urgent activate your pan card click here to login your pan number <nrp>,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI user your SBI YONO Account has been blocked please urgent activate your PAN CARD click here to login your PAN number: <NRP>,Dear SBI user your SBI YONO Account has been blocked please urgent activate your PAN CARD click here to login your PAN number: <NRP>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11561,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11586,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11586,Dear Customer your Kotak Mahindra Bank account has been suspended for KYC Please update your account 10 min click here link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your kotak mahindra bank account has been suspended for kyc please update your account 10 min click here link,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer your Kotak Mahindra Bank account has been suspended for KYC Please update your account 10 min click here link,Dear Customer your Kotak Mahindra Bank account has been suspended for KYC Please update your account 10 min click here link,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11586,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11627,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11627,We have noticed unusual activity on your 365 internet banking. To verify your 365 online banking and avoid any further restrictions please visit,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,we have noticed unusual activity on your <num> internet banking to verify your <num> online banking and avoid any further restrictions please visit,,1,true,Smishing-Dataset-IMC25,smishing,We have noticed unusual activity on your 365 internet banking. To verify your 365 online banking and avoid any further restrictions please visit,We have noticed unusual activity on your 365 internet banking. To verify your 365 online banking and avoid any further restrictions please visit,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11627,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11672,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11672,Dear SBI user your SBI YONO Account has been blocked please secure your PAN CARD click here to login your PAN number: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear sbi user your sbi yono account has been blocked please secure your pan card click here to login your pan number <url>,,1,true,Smishing-Dataset-IMC25,smishing,Dear SBI user your SBI YONO Account has been blocked please secure your PAN CARD click here to login your PAN number: https://.../gtATwZc,Dear SBI user your SBI YONO Account has been blocked please secure your PAN CARD click here to login your PAN number: <URL>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11672,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_11725,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_11725,Dear customer your SBI BANK KYC has been Suspended please complete your KYC immediately click the link,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your sbi bank kyc has been suspended please complete your kyc immediately click the link,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer your SBI BANK KYC has been Suspended please complete your KYC immediately click the link,Dear customer your SBI BANK KYC has been Suspended please complete your KYC immediately click the link,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_11725,False,duplicate_against_raw_required_dataset
