review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date
EXP-SPAM-0177,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0178,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0179,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,False,False,True,telecom promo,pass_raw_complete,traceable,,,,,
EXP-SPAM-0180,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-SPAM-0181,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0182,PRIVATE! Your 2003 Account Statement for shows 1000 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,PRIVATE! Your 2003 Account Statement for shows 1000 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,PRIVATE! Your 2003 Account Statement for shows 1000 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,Smishing,smishing,conflict_needs_review,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,False,True,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0183,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,adult/chat promo,pass_raw_complete,traceable,,,,,
EXP-SPAM-0184,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0185,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,False,False,True,telecom promo,pass_raw_complete,traceable,,,,,
EXP-SPAM-0186,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0187,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,gambling/casino/free spin,pass_raw_complete,traceable,,,,,
EXP-SPAM-0188,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589","As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589","As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0189,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available","UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available","UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0190,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0191,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,generic scam-like or unclear,pass_raw_complete,traceable,,,,,
EXP-SPAM-0192,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0193,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,telecom promo,pass_raw_complete,traceable,,,,,
EXP-SPAM-0194,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0195,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0196,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0197,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,promotional spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0198,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+","YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+","YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,
