manual_id,source_file,source_row_id,message_raw,message_clean,provisional_label,service_category,institution_type,country_or_region,language,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,extraction_status,review_status,reviewer_notes
manual_ham_000104,drive_export/THESIS/CLEANED/cleaned_dataset.csv,104,"1ue, Mar ot at 9-92 FM Last chance to earn eGCs! Start referring friends now to apply for their first Metrobank credit card using your code ACO135. Earn P5,000 eGCs for every successful referral until March 31, 2026 only! Visit our website for the application link & T&Cs. DTI245534S2025 CCPD26-041","1ue, Mar ot at 9-92 FM Last chance to earn eGCs! Start referring friends now to apply for their first Metrobank credit card using your code ACO135. Earn P5,000 eGCs for every successful referral until March 31, 2026 only! Visit our website for the application link & T&Cs. DTI245534S2025 CCPD26-041",unsure,banking,Metrobank,unknown,English,False,False,True,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1916.jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000105,drive_export/THESIS/CLEANED/cleaned_dataset.csv,105,"Skip ""Pay in PHP""! Quick Tip: When booking your hotel accommodations through overseas online store, or travelling abroad, ALWAYS choose to PAY INNON-PHP CURRENCY for better conversion rates and enjoy more savings. Metrobank is regulated by the BSP.","Skip ""Pay in PHP""! Quick Tip: When booking your hotel accommodations through overseas online store, or travelling abroad, ALWAYS choose to PAY INNON-PHP CURRENCY for better conversion rates and enjoy more savings. Metrobank is regulated by the BSP.",unsure,banking,Metrobank,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1917(1).jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000106,drive_export/THESIS/CLEANED/cleaned_dataset.csv,106,"Your MCC card <ACCT> was used at CHECKOUT CARDS for PHP 57330.00. If you did not make this, call <ACCT> to avoid further unauthorized transactions.","Your MCC card <ACCT> was used at CHECKOUT CARDS for PHP 57330.00. If you did not make this, call <ACCT> to avoid further unauthorized transactions.",unsure,banking,Unknown,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1917.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000107,drive_export/THESIS/CLEANED/cleaned_dataset.csv,107,"Your MCC card <ACCT> was used at CHECKOUT CARDS for PHP 57330.00. If you did not make this, call <ACCT> to avoid further unauthorized transactions.","Your MCC card <ACCT> was used at CHECKOUT CARDS for PHP 57330.00. If you did not make this, call <ACCT> to avoid further unauthorized transactions.",unsure,banking,Unknown,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1918.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000108,drive_export/THESIS/CLEANED/cleaned_dataset.csv,108,"Make every full tank count - for you and your friends! Refer them to apply for the new Toyota Platinum Mastercard and enjoy 3% rebate on ALL fuel brands, discounts on Toyota services and more. Use your code ACO135 & earn P5,000 eGCs per successful referral. Promo runs until Mar 31, 2026. Visit our website for more information. DTI245534S2025 CCPD26-041","Make every full tank count - for you and your friends! Refer them to apply for the new Toyota Platinum Mastercard and enjoy 3% rebate on ALL fuel brands, discounts on Toyota services and more. Use your code ACO135 & earn P5,000 eGCs per successful referral. Promo runs until Mar 31, 2026. Visit our website for more information. DTI245534S2025 CCPD26-041",unsure,payment_confirmation,Unknown,unknown,English,False,False,True,True,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1919(1).jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000109,drive_export/THESIS/CLEANED/cleaned_dataset.csv,109,"Your Metrobank credit card ending in <ACCT> was due last 18/ Mar/2026 with statement balance of PHP 3,972.84 and minimum amount due of PHP 1,000.00. For online payment, visit the Metrobank Online website or download the Metrobank mobile application.","Your Metrobank credit card ending in <ACCT> was due last 18/ Mar/2026 with statement balance of PHP 3,972.84 and minimum amount due of PHP 1,000.00. For online payment, visit the Metrobank Online website or download the Metrobank mobile application.",unsure,banking,Metrobank,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1919.jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000110,drive_export/THESIS/CLEANED/cleaned_dataset.csv,110,"Jocelyn, Big Travel Bonus is back with up to P10,000 CASHBACK for a min. accum. spend on all your travel spend using your Metrobank credit card!","Jocelyn, Big Travel Bonus is back with up to P10,000 CASHBACK for a min. accum. spend on all your travel spend using your Metrobank credit card!",unsure,banking,Metrobank,unknown,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1920.jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000111,drive_export/THESIS/CLEANED/cleaned_dataset.csv,111,"Register now! Download the Metrobank App, click ""Promos"" before logging in and search for ""Up to PHP 10,000 cashback on all travel spend"" to know more. Promo runs from 03/16/26 to 05/15/26 only. T&Cs apply. DTI249796S26. CCPD26-108.","Register now! Download the Metrobank App, click ""Promos"" before logging in and search for ""Up to PHP 10,000 cashback on all travel spend"" to know more. Promo runs from 03/16/26 to 05/15/26 only. T&Cs apply. DTI249796S26. CCPD26-108.",unsure,banking,Metrobank,Philippines,English,False,False,False,True,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1920.jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000112,drive_export/THESIS/CLEANED/cleaned_dataset.csv,112,"Quick Tip! When travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases.","Quick Tip! When travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases.",unsure,unsure,Unknown,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1920.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000113,drive_export/THESIS/CLEANED/cleaned_dataset.csv,113,Metrobank is regulated by the BSP.,Metrobank is regulated by the BSP.,unsure,banking,Metrobank,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1920.jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000114,drive_export/THESIS/CLEANED/cleaned_dataset.csv,114,"Flying just got easier using your Metrobank credit card! Book now with Philippine Airlines and enjoy 0% installment for 3 months plus Shop Now, Pay Later up to 90 days after for a min. single-receipt of P20,000. Available in all ticketing offices nationwide until December 31, 2026. Promo is not applicable to online bookings. T&Cs apply. DTI244434S26. CCPD26-095. Metrobank is regulated by the BSP.","Flying just got easier using your Metrobank credit card! Book now with Philippine Airlines and enjoy 0% installment for 3 months plus Shop Now, Pay Later up to 90 days after for a min. single-receipt of P20,000. Available in all ticketing offices nationwide until December 31, 2026. Promo is not applicable to online bookings. T&Cs apply. DTI244434S26. CCPD26-095. Metrobank is regulated by the BSP.",unsure,banking,Metrobank,unknown,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1921(1).jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000115,drive_export/THESIS/CLEANED/cleaned_dataset.csv,115,Your P5k SM Gift Pass is waiting! Refer friends to apply for a credit card using your code ACO135 until 03/31/26. T&Cs apply DTI245534S2025 CCPD26-041,Your P5k SM Gift Pass is waiting! Refer friends to apply for a credit card using your code ACO135 until 03/31/26. T&Cs apply DTI245534S2025 CCPD26-041,unsure,banking,Unknown,unknown,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1921.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000116,drive_export/THESIS/CLEANED/cleaned_dataset.csv,116,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/<OTP>. T&Cs apply DTI245534S2025 CCPD26-041,Ready to earn? Get P5k SM Gift Pass when friends apply for a credit card using your code ACO135 until 03/31/<OTP>. T&Cs apply DTI245534S2025 CCPD26-041,unsure,otp_verification,Unknown,unknown,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1922(1).jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000117,drive_export/THESIS/CLEANED/cleaned_dataset.csv,117,"Your MCC card <ACCT> was used at GPTZERO, INC. for USD 23.99. If you did not make this, call <ACCT> to avoid further unauthorized transactions.","Your MCC card <ACCT> was used at GPTZERO, INC. for USD 23.99. If you did not make this, call <ACCT> to avoid further unauthorized transactions.",unsure,banking,Unknown,unknown,English,False,False,False,False,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1922.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000118,drive_export/THESIS/CLEANED/cleaned_dataset.csv,118,"Quick tip when travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases. Metrobank is regulated by BSP.","Quick tip when travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases. Metrobank is regulated by BSP.",unsure,banking,Metrobank,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1923(1).jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000119,drive_export/THESIS/CLEANED/cleaned_dataset.csv,119,"ENDING TODAY! Drop by The Metrobank Travel Fair at the Glorietta Activity Center, OAM to 8PM to enjoy exclusive deals on: - Airlines - Hotel Accommodations - Cruises - Travel Agencies - Other Travel-Related Merchants T&Cs apply. DTI244768. CCPD26-01","ENDING TODAY! Drop by The Metrobank Travel Fair at the Glorietta Activity Center, OAM to 8PM to enjoy exclusive deals on: - Airlines - Hotel Accommodations - Cruises - Travel Agencies - Other Travel-Related Merchants T&Cs apply. DTI244768. CCPD26-01",unsure,banking,Metrobank,unknown,English,False,False,False,False,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1923.jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000120,drive_export/THESIS/CLEANED/cleaned_dataset.csv,120,"Greetings from Metrobank! This is a friendly reminder on your minimum amount due of PHP 1,753.94. You may pay via Metrobank Online, Metrobank App or using other banking apps.","Greetings from Metrobank! This is a friendly reminder on your minimum amount due of PHP 1,753.94. You may pay via Metrobank Online, Metrobank App or using other banking apps.",unsure,banking,Metrobank,Philippines,English,False,False,False,True,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Bernard - April 26 - 78 imgs\IMG_1924(1).jpg; source_hint=Metrobank; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
