record_id,screenshot_file,screenshot_index,message_order,source,visible_date_label,extracted_text
579,analysisdataset (2).csv,388,1,FedEx,"03/29/2023, 00:29:20","We were unable to deliver your parcel, To redeliver please visit: https://tiny.one/myfedex871 and schedule a redelivery."
580,analysisdataset (2).csv,389,1,J&J,"03/29/2023, 01:56:53","You appear on the list of the thousands, that bought/used baby-powder in May 21' so J&J must pay you 86k - Verlfy your Info here sdgfhd.com/egMo5mz stop to end"
594,analysisdataset (2).csv,390,1,Phone Number,"03/29/2023, 03:46:22","How was your day? Hey, Kelly! Do you remember me? I'm Monica"
595,analysisdataset (2).csv,391,1,Phone Number,"03/29/2023, 03:49:09","How are you? I'm Cecilia, are you Mr. Casper, please?"
596,analysisdataset (2).csv,392,1,Costco,"03/29/2023, 04:04:57",From the execs at Cost co: we thank you for your loyalty. There are 10 items that you can choose at no cost http://stupiduneasy.financial/RBMwGXCm
597,analysisdataset (2).csv,393,1,Costco,"03/29/2023, 04:07:52",Wanna make extra cheese $? .. answer these Costco will handsomely give 75$... invite a friend and have a chance to gain more! http://considerstill.ventures/gPRjYtsl
598,analysisdataset (2).csv,394,1,CVS,"03/29/2023, 04:09:44",Hello C VS customer! You were chosen at random to complete a brief survey. You will receive payment for your viewpoint. http://intriguehardy.directory/TTjI4KRA
599,analysisdataset (2).csv,395,1,Phone Number,"03/29/2023, 04:12:27","She was all mine the entire night, superior to anything else I've tried. http://tenorlegal.directory/VHGtoA8j"
600,analysisdataset (2).csv,396,1,UNIONBANK,"03/29/2023, 04:13:22",UNIONBANK<ATTENTION> All funds are on hold due to multiple fraudulent direct deposits. Remaining direct deposits will remain in pending. Visit Https://www.UnionBank.Org_@nx.tn/EjmCx to remove hold.
601,analysisdataset (2).csv,397,1,Netflix,"03/29/2023, 18:05:52","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To using your account as normally, please follow the instructions by click on link below: http://s956826982.onlinehome.us/wbsspc/?_undrscan Netflix Services"
602,analysisdataset (2).csv,398,1,USPS,"03/29/2023, 19:01:30",From: US.Postal Msg: Your package is on hold for an invalid recipient address. Fill in the correct address info by the link. https://s.id/1rAQj
605,analysisdataset (2).csv,399,1,TD,"03/29/2023, 22:14:58",TD: Your debit card has been restricted due to suspicious activity. Please visit: https://td.my-authentics-easyweb.com/t?d RTYUIOP A S D F G H J K L CVBNM (B
606,analysisdataset (2).csv,400,1,Phone Number,"03/29/2023, 22:18:22","Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: consensuscelebrated.com/5hTSjyzHWc"
607,analysisdataset (2).csv,401,1,Alaska USA,"03/29/2023, 22:21:29",Your Alaska USA Access to Ultra Branch is Disabled. Restore Your Access https://accessrestorenow.netlify.app/ Here
608,analysisdataset (2).csv,402,1,GameStop,"03/29/2023, 22:25:05",[Regions Alerts] Did you attempt a charge of $120.89 on your card at *GAMESTOP on 08/05/2022 at 5:10pm EST? Cancel request here: regionscardalerts.com
611,analysisdataset (2).csv,403,1,Walmart,"03/29/2023, 22:33:54",From Regions Bank: verify account activity. Did u authorize purchase attempt $511.73 for card ending in 0230 at Walmart supercenter on 10/29/19? Reply yes/no
612,analysisdataset (2).csv,404,1,RBC,"03/29/2023, 22:37:00",RBC Bank Alert: Your online account is temporarily locked due to suspicious actvity. Please login and verify your information. https://si-rbcroyalbank.com/
613,analysisdataset (2).csv,405,1,Phone Number,"03/29/2023, 23:16:51",Hey Dwayne this is Sarah. Would you entertain a fair proposal for 1149 Harwich Dr? I want to buy a place in the area.
618,analysisdataset (2).csv,406,1,UPS,"03/30/2023, 06:46:52",Your deliveries have been stopped due to a missing street code on the label. pls update. uspdelmvsub.info/Resd
619,analysisdataset (2).csv,407,1,Square,"03/30/2023, 06:51:08","Welcome to SMS messages from Square - Reply w/ ""HELP"" for more or ""STOP"" to unsubscribe from receiving messages, std rates apply. Justina brittain: Thanks for signing up to receive our marketing texts. Text END to opt out. Justina brittain: You've received a coupon for your next purchase! Use code: 12EY7G https://gosq.me/u/kNS5i2GG To unsubscribe at any time, text END or text HELP for more info."
621,analysisdataset (2).csv,408,1,USPS,"03/30/2023, 07:00:57",/USPS/; Your delivery Address need to be corrected here https://cya.nz/4UJQ enable re-delivery for your returned items..
624,analysisdataset (2).csv,409,1,Phone Number,"03/30/2023, 15:50:10",Your package cannot be delivered due to incorrect house number information. Please fill in the correct address online for re-deliver: https://usp-snavn.top
627,analysisdataset (2).csv,410,1,Oprah,"03/30/2023, 15:56:35",FRM:oprahyes.com Discount#GM784449518 MSG: The Secret to Oprahs Weight Loss Discount#GM784449518
634,analysisdataset (2).csv,411,1,Phone Number,"03/31/2023, 20:30:04",This is a gift to express our gratitude for your exceptional payment record. HAPPY 2023! Kp7C1.shoP/GTxulg9ld
637,analysisdataset (2).csv,412,1,USPS,"04/02/2023, 17:59:01","To: +12054136573 FROM: USPS Msg: Your package will be returned due to missing address details. Please update the address in time: v4.hvg.in/.861G6 Regards, USPS."
638,analysisdataset (2).csv,413,1,iPad PRO,"04/07/2023, 03:29:52",Congratulations! You are one of the 100 users we have selected to try to win the iPad PRO. Receive NOW https://groupme.prizeforyou.site/
639,analysisdataset (2).csv,414,1,Apple,"04/07/2023, 03:38:04",Christmas gift! You are one of the 10 users we have selected to try to win the Apple iPad Pro (2021) + Magic Keyboard Receive Now ?? groupm.è.to/wfELH?id=2f57943 Hurry up to pick up the prize within a day!
640,analysisdataset (2).csv,415,1,Apple,"04/07/2023, 03:41:42",Congratulations! Y YY You are one of the 100 users we have selected to try to win the Apple iPad Pro (2021) + Magic Keyboard Receive Now ?? http://winner@3117711444/tpi23?id=2f57943 Hurry up to pick up your prize today! Send Message...
645,analysisdataset (2).csv,416,1,Phone Number,"04/07/2023, 03:59:46","Hi, I would like to get your company approved for business financing of $100k + today with sharp rates & terms. Please let me know when we can discuss? Hi, I am following up on getting your company approved for business financing of $100k + today. Please let me know when we can discuss this."
646,analysisdataset (2).csv,417,1,Phone Number,"04/07/2023, 04:06:43","Hi, I'm Justin! Don't let the time change throw off your business's finances. Take advantage of a government credit that could be worth enough money to keep your business running like clockwork. I can tell you how much you might be eligible for. Interested? YES for info, STOP to opt out."
647,analysisdataset (2).csv,418,1,Phone Number,"04/07/2023, 04:10:30","Hi! I can help you claim a tax credit that could reduce your tax burden by a hundred thousand dollars or more, depending on how many employees you had during COVID. Don't let this opportunity pass by! Can I share more info? YES for more Reply STOP to Unsubscribe"
648,analysisdataset (2).csv,419,1,Amazon,"04/07/2023, 09:01:49","(Someone sign in to your account form NC, US. Tap to respond help3720.pagetroubleamzcustomer.us/?id367 ~) 79F60"
650,analysisdataset (2).csv,420,1,Netflix,"04/07/2023, 09:03:22","NETFIX_ID.073455 YOUR SUBSCRIPTION IS ON ""HOID"", Renewal-your-bill-now: // @@,supr.link/hrXyP"
651,analysisdataset (2).csv,421,1,Phone Number,"04/10/2023, 04:27:06","Jack, what are your plans for tomorrow?"
654,analysisdataset (2).csv,422,1,iPad Pro,"04/10/2023, 04:32:57",Last reminder! The iPad Pro you won from August Giveaway was not yet claimed! Claim it here twistedcapsule.com/dRBILnD You got 12h left!
656,analysisdataset (2).csv,423,1,Shark-Tank,"04/10/2023, 04:34:55",The Skin Cream that recently got the biggest deal in Shark-Tank's history is giving away a free bottle! Remove Wrinkles and take 15 years off your face! Just look at some of these studies and testimonials! geologypassive.com/PYNMIIL
657,analysisdataset (2).csv,424,1,imperialautumn.com,"04/10/2023, 04:36:13","Breakthrough new miracle CBD Gummies that fixes Type-2 immediately blows the sharks away. Drops A1C On The Spot! Handle Your Type 2 Today imperialautumn.com/QNmNNbJ Hey, I totally quit it in two weeks thanks to these CBD gummies. I quit smoking for good! I was a smoker for 15 years and had enough of it. After trying it all - the gum, the patch, the you name it - I went to this as a last resort. Just 1 Gummy stops nicotine cravings on the spot! This method is"
660,analysisdataset (2).csv,425,1,USPS,"04/11/2023, 20:30:14","FROM:USPS our companys courier couldnt make the delivery of parcel to you address at today please input again your adress at: vpmEvening49tw.4k1pkmal.in/#?.fkz2 to drive back your package regards, usps - 61BX5B"
661,analysisdataset (2).csv,426,1,USPS,"04/11/2023, 20:31:58","Notif: From: Usps CONTENT: A parcel needs to be delivered for you but is pending an update. To update your preferences head to 83hm2uaj.kzra.in/?/OVA013 Regards, USPS. Shipment#JYTHII1Z8381N4G4"
670,analysisdataset (2).csv,427,1,USPS,"04/19/2023, 07:10:55","USPS service: Package was delayed due to incomplete door number. Reply to [ CHK ], please reconfirm your address. http://www.usinps.com/go/Tracking/D18P4 Please update it timely.Open link in browser"
671,analysisdataset (2).csv,428,1,Netflix,"04/27/2023, 18:12:18","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : https://pagesntflix.ffm.to/pb6d2yo Netflix Services"
673,analysisdataset (2).csv,429,1,T-Mobile,"04/27/2023, 18:18:32",Dwayne. I'm curious if 1149 Harwich Dr is available. Can we jump on a call and go over a lump sum deal for it? Lmk! Amanda
675,analysisdataset (2).csv,430,1,USPS,"04/27/2023, 18:23:00","USPS: Your package will be returned due to missing address details. Please update the address in time: m.eitdi.uspsdi.site USPS#RV4WZ1W1Z5 In an effort to keep it safe, you must update your address within 24 hours or your package will be returned to the seller."
681,analysisdataset (2).csv,431,1,UPS,"04/30/2023, 22:23:08",(UPS) notice about your order package: #UPS-IXZYJTSL On Hold. confirm your zip code: https://is.gd/Ybkgm2 O
682,analysisdataset (2).csv,432,1,Netflix,"04/30/2023, 22:28:32","NTFLIX.ID# 495442 Your-SUBSCRIPTION-IS-0N """"H0ID"""",Renewal-your-bill-now:// @@, unusa.id/4mx6"
700,analysisdataset (2).csv,433,1,Wells Fargo,"05/03/2023, 03:30:08","Free Msg Wells Fargo: Recently, we discovered unusual activity or updates on your account that we believe may be unauthorized. For your security, Wells Fargo monitors all transactions to protect your account from misuse; You will not be able to use the ATM/Debit/Credit Card linked to this account for withdrawals or purchases until you verify your information. Visit us at https://wellsvalidate-0502.ddns.net/?online to secure your account. A"
712,analysisdataset (2).csv,434,1,OnPoint,"05/04/2023, 04:58:17","OnPoint cu security alert :We detected a fraudulent withdrawal on your account, tap the link below https://jenshade.com/onpoint/on/org to protect your account."
713,analysisdataset (2).csv,435,1,WALMART,"05/04/2023, 05:00:19","U.S. Bank:A purchase of $651.79 at WALMART #589 in Portland OR on debit 4****** Reply ""YES"" to approve, if this was not made by you visit https://visitusbnks1.com"
714,analysisdataset (2).csv,436,1,Bitcoin OF AMERICA,"05/05/2023, 18:50:51","ability, by central click to a join, whatsapp://chat/?code=FefWD5h8rsd5u4qlcZlelk u Bitcoin OF AMERICA ar. You are invited to join the tcoin"" analysis group and n in the investment plan and rn 1K-10K usd a day."
715,analysisdataset (2).csv,437,1,USPS,"05/05/2023, 18:52:28",From USPS: Your package cannot be delivered due to the wrong delivery address. Please change the correct delivery address from the following URL: https://rb.gy/00dc0 Reply Y Click the link to inquire zxkberqknt
716,analysisdataset (2).csv,438,1,Phone Number,"05/07/2023, 03:52:13","apoplexy wether, ggame ,john it whatsapp://chat/?code=BjRONw5G6rTFovXUNQ799f"
717,analysisdataset (2).csv,439,1,Netflix,"05/07/2023, 03:54:05","43 We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : http://updatebillingpage.us:911@s957584550.onlinehome.us/nod Netflix Services"
718,analysisdataset (2).csv,440,1,Netflix,"05/07/2023, 03:55:10","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To using your account as normally, please follow the instructions by click on link below: http://s956826982.onlinehome.us/wbsspc/?_undrscan Netflix Services"
719,analysisdataset (2).csv,441,1,Amazon,"05/07/2023, 04:28:11","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s953131863.onlinehome.us/authcust Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service"
720,analysisdataset (2).csv,442,1,Netflix,"05/07/2023, 04:28:58","Your account is on hold. We're having some trouble with your current billing information. Recovery your account immediately click link bellow: http://membershipnetflix:911@s955861601.onlinehome.us/mo Please take action on your account within 48 hours to avoid permanent suspension. Regards, Netflix Service"
721,analysisdataset (2).csv,443,1,Netflix,"05/07/2023, 04:29:38","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : https://billingupdate.tvymdlywoxxc.com:911@normaly-run.000webhostapp.com/gac Netflix Services"
722,analysisdataset (2).csv,444,1,Netflix,"05/07/2023, 04:30:38","Your Netflix membership is on hold. We're having some trouble with your current billing information. To using your account as normally, please follow the instructions by click on link below : http://netflixaccount.node:911@env-7112168.node.cloudlets.zone/ Netflix Services"
723,analysisdataset (2).csv,445,1,Netflix,"05/07/2023, 04:31:24","We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : https://restartmmberswebsite.uscreen.io/ Netflix Services"
724,analysisdataset (2).csv,446,1,Amazon,"05/08/2023, 19:41:15","Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s953340691.onlinehome.us/sport/?InfoAccnt-9xzlmd7nv7 Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service Your Amazon Account has been locked. We recently received multiple failed login attempts to your account. Recovery your account immediately click link bellow: http://s953392412.onlinehome.us/info-9xzlmd7nv7 Please take action on your account within 48 hours to avoid permanent suspension. Regards, Amazon Service 4:11 AM"
