final_dataset_version,final_row_id,final_split_eligible,final_dataset_role,data_origin,is_synthetic,source_name,dataset_name,source_group,normalized_label,message_raw,message_clean,service_category,scam_category,label_status,review_status,notes,unified_id,source_row_id,source_label,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,contains_url,contains_email,contains_phone,contains_otp,contains_amount,contains_account_hint,institution_type,source_file,reviewer_notes,synthetic_template_id,generation_method
v1_public_real_only,v1_public_real_only_row_002088,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_001050,1050,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002089,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_001653,1653,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002090,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I wanna watch that movie,I wanna watch that movie,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_001803,1803,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002091,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_004211,4211,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002092,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want  &lt;#&gt;  rs da:)do you have it?,I want <#> rs da:)do you have it?,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_004962,4962,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002093,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want snow. It's just freezing and windy.,I want snow. It's just freezing and windy.,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_003217,3217,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002094,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want to be inside you every night...,I want to be inside you every night...,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_005510,5510,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002095,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want to be there so i can kiss you and feel you next to me,I want to be there so i can kiss you and feel you next to me,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_002862,2862,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002096,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want to go to perumbavoor,I want to go to perumbavoor,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_005036,5036,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002097,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,i want to grasp your pretty booty :),i want to grasp your pretty booty :),,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_004441,4441,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002098,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want to lick your pussy now...,I want to lick your pussy now...,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_004111,4111,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002099,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want to see your pretty pussy...,I want to see your pretty pussy...,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_004965,4965,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002100,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,I want to send something that can sell fast. <#> k is not easy money.,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_001232,1232,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002101,True,main_binary_classification,public_real,False,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,ham,I want to sent  30 mesages today. Sorry,I want to sent 30 mesages today. Sorry,,,accepted,accepted,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,mishra_002520,2520,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002102,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,I want to sent <#> mesages today. Thats y. Sorry if i hurts,,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_004342,4342,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
v1_public_real_only,v1_public_real_only_row_002103,True,main_binary_classification,public_real,False,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,ham,"I want to show you the world, princess :) how about europe?","I want to show you the world, princess :) how about europe?",,,accepted,accepted,UCI spam is preserved for later smishing relabel review.,uci_001243,1243,ham,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Recovered source text from the original source archive using source_row_id.,false,false,false,,,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,,,public_source
