review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date,normalized_label,likely_review_bucket,bucket_reason,spam_signal_score,smishing_signal_score,selection_priority_score,candidate_origin,duplicate_key
EXP-SPAM-0176,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,True,False,True,telecom promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,link_present;original_spam_label;conflict_needs_review,3,1,52,current_raw_complete_packet,500 new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only < > < > 2optout < > gbp mtmsg18
EXP-SPAM-0177,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;link_present;original_spam_label;conflict_needs_review,5,1,56,current_raw_complete_packet,dear voucher holder have your next meal on us use the following link on your pc 2 enjoy a 2 4 1 dining experience < >
EXP-SPAM-0178,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,premium_number_ad;prize_reward_ad;original_spam_label;conflict_needs_review,7,0,54,current_raw_complete_packet,u ve bin awarded < > to play 4 instant cash call < > to claim every 9th player wins min < > < > optout < >
EXP-SPAM-0179,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,False,False,True,telecom promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;ringtone_subscription;government_bait;link_present;original_spam_label;conflict_needs_review,8,4,80,current_raw_complete_packet,free msg ringtone from < > < > wml id 1b6a5ecef91ff9 37819 first true18 0430 jul 05
EXP-SPAM-0180,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,adult/chat promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,adult_chat_promo;original_spam_label;conflict_needs_review,6,0,52,current_raw_complete_packet,want explicit sex in 30 secs ring < > now costs < > min
EXP-SPAM-0181,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,premium_number_ad;prize_reward_ad;original_spam_label;conflict_needs_review,7,0,54,current_raw_complete_packet,123 congratulations in this week s competition draw u have won the < > prize to claim just call < > < > t cs stop sms < > over 18 only < > pm
EXP-SPAM-0184,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;prize_reward_ad;original_spam_label;conflict_needs_review,7,0,54,current_raw_complete_packet,u have won a nokia < > lus a free digital camera this is what u get when u win our free auction to take part send nokia to 83383 now pobox114 14tcr w1 16
EXP-SPAM-0185,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,True,False,False,True,telecom promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,ringtone_subscription;original_spam_label;conflict_needs_review,6,0,52,current_raw_complete_packet,this msg is for your mobile content order it has been resent as previous attempt failed due to network error queries to customersqueries < >
EXP-SPAM-0186,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,premium_number_ad;prize_reward_ad;urgency;original_spam_label;conflict_needs_review,7,2,66,current_raw_complete_packet,urgent we are trying to contact u todays draw shows that you have won a < > prize guaranteed call < > from land line claim a21 valid 12hrs only
EXP-SPAM-0187,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,gambling/casino/free spin,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,gambling_promo;prize_reward_ad;original_spam_label;conflict_needs_review,7,0,54,current_raw_complete_packet,you have won a guaranteed < > cash or a < > prize to claim yr prize call our customer service representative on < > between 10am < > m cost < >
EXP-SPAM-0188,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589","As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589","As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,premium_number_ad;prize_reward_ad;original_spam_label;conflict_needs_review,7,0,54,current_raw_complete_packet,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a < > bonus prize call < >
EXP-SPAM-0189,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available","UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available","UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,reward/prize,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;prize_reward_ad;original_spam_label;conflict_needs_review,7,0,54,current_raw_complete_packet,upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on < > offer ends 26th july t c s apply opt out available
EXP-SPAM-0190,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;premium_number_ad;delivery_bait;original_spam_label;conflict_needs_review,7,3,72,current_raw_complete_packet,we tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call < > now or reply for free delivery tomorrow
EXP-SPAM-0192,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,True,reward/prize,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,premium_number_ad;prize_reward_ad;original_spam_label;conflict_needs_review,7,0,54,current_raw_complete_packet,todays voda numbers ending 5226 are selected to receive a 350 award if you hava a match please call < > quoting claim < > standard rates app
EXP-SPAM-0193,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,telecom promo,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,ringtone_subscription;payment_bait;original_spam_label;conflict_needs_review,6,3,70,current_raw_complete_packet,thanks for your ringtone order reference number x29 your mobile will be charged 4 50 should your tone not arrive please call customer services < >
EXP-SPAM-0194,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,spam,spam,conflict_needs_review,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,False,True,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,spam,likely_spam_not_smishing,promotional_offer;premium_number_ad;delivery_bait;original_spam_label;conflict_needs_review,7,3,72,current_raw_complete_packet,we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call < > or reply for delivery wed
