final_row_id,source_final_row_id,message_raw,message_clean,model_text,normalized_label,label_id,source_name,dataset_name,source_group,data_origin,is_synthetic,label_status,review_status,service_category,scam_category,source_file,notes,normalized_message_key,normalized_raw_message_key,split_group_key,split,original_clean_row,augmentation_status,original_final_row_id,perturbation_level,perturbation_techniques,variant_index
v3_public_manual_research_synthetic_row_007065,v3_public_manual_research_synthetic_row_007065,Dear_CUSTOMER YOUR State_Bank.YONO ACCOUNT Will be CLOSE TODAY Due TO Incom-plete kyc plz Update YOUR PAN-NO0online 0pen The Link_,Dear_CUSTOMER YOUR State_Bank.YONO ACCOUNT Will be CLOSE TODAY Due TO Incom-plete kyc plz Update YOUR PAN-NO0online 0pen The Link_,Dear_CUSTOMER YOUR State_Bank.YONO ACCOUNT Will be CLOSE TODAY Due TO Incom-plete kyc plz Update YOUR PAN-NO0online 0pen The Link_,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02457; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear_customer your state_bank yono account will be close today due to incom plete kyc plz update your pan no0online 0pen the link_,dear_customer your state_bank yono account will be close today due to incom plete kyc plz update your pan no0online 0pen the link_,split_group_195253302799647028,train,True,original_clean,v3_public_manual_research_synthetic_row_007065,0,,0
v3_public_manual_research_synthetic_row_006027,v3_public_manual_research_synthetic_row_006027,Verizon You've won a prize! Go to bit.ly/yourprize001 to claim your $500 Amazon gift card,Verizon You've won a prize! Go to <URL> to claim your <AMOUNT> Amazon gift card,Verizon You've won a prize! Go to <URL> to claim your <AMOUNT> Amazon gift card,smishing,1,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,category=Prize/Contest; brand=Amazon; sender_type=; url=bit.ly/yourprize001; domain=t266as.zo3m4qvbcf2.com,verizon you ve won a prize go to <url> to claim your <amount> amazon gift card,verizon you ve won a prize go to <URL> to claim your 500 amazon gift card,split_group_9348501871620408240,train,True,original_clean,v3_public_manual_research_synthetic_row_006027,0,,0
v3_public_manual_research_synthetic_row_004348,v3_public_manual_research_synthetic_row_004348,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,Just woke up. Yeesh its late. But I didn't fall asleep til <#> am :/,Just woke up. Yeesh its late. But I didn't fall asleep til <#> am :/,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,just woke up yeesh its late but i didn t fall asleep til < > am,just woke up yeesh its late but i didn t fall asleep til lt gt am,split_group_108762446375651980,train,True,original_clean,v3_public_manual_research_synthetic_row_004348,0,,0
v3_public_manual_research_synthetic_row_004759,v3_public_manual_research_synthetic_row_004759,Need a coffee run tomo?Can't believe it's that time of week already,Need a coffee run tomo?Can't believe it's that time of week already,Need a coffee run tomo?Can't believe it's that time of week already,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,need a coffee run tomo can t believe it s that time of week already,need a coffee run tomo can t believe it s that time of week already,split_group_6931664145056384684,train,True,original_clean,v3_public_manual_research_synthetic_row_004759,0,,0
v3_public_manual_research_synthetic_row_000521,v3_public_manual_research_synthetic_row_000521,If you r at home then I am coming within 20 mins,If you r at home then I am coming within 20 mins,If you r at home then I am coming within 20 mins,ham,0,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,if you r at home then i am coming within 20 mins,if you r at home then i am coming within 20 mins,split_group_16688313490984591172,train,True,original_clean,v3_public_manual_research_synthetic_row_000521,0,,0
v3_public_manual_research_synthetic_row_008897,v3_public_manual_research_synthetic_row_008897,Dear Customer your STATE BANK A/C has been Suspended. please Update your KYC Immediately click here link,Dear Customer your STATE BANK A/C has been Suspended. please Update your KYC Immediately click here link,Dear Customer your STATE BANK A/C has been Suspended. please Update your KYC Immediately click here link,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear customer your state bank a c has been suspended please update your kyc immediately click here link,dear customer your state bank a c has been suspended please update your kyc immediately click here link,split_group_2156586384112132128,train,True,original_clean,v3_public_manual_research_synthetic_row_008897,0,,0
v3_public_manual_research_synthetic_row_001040,v3_public_manual_research_synthetic_row_001040,Your telecom provider OTP: 462577. Enter this code to complete your app sign-up. Use official channels for help.,Your telecom provider OTP: <OTP>. Enter this code to complete your app sign-up. Use official channels for help.,Your telecom provider OTP: <OTP>. Enter this code to complete your app sign-up. Use official channels for help.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,telecom_otp_service_advisory,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\template_research\research_backed_ham_template_families.csv,Smart documents GigaLife sign-up OTPs. Brand=Your telecom provider; synthetic values only.,your telecom provider otp <otp> enter this code to complete your app sign up use official channels for help,your telecom provider otp <OTP> enter this code to complete your app sign up use official channels for help,split_group_2611561797172088916,train,True,original_clean,v3_public_manual_research_synthetic_row_001040,0,,0
v3_public_manual_research_synthetic_row_008172,v3_public_manual_research_synthetic_row_008172,"d7 Your order with tracking No. EV938507560CN being held at depot, visit cuttt.net/JHDEd and book redelivery.","d7 Your order with tracking No. EV938507560CN being held at depot, visit <URL> and book redelivery.","d7 Your order with tracking No. EV938507560CN being held at depot, visit <URL> and book redelivery.",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=hey mum/dad; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_008561; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,d7 your order with tracking no ev938507560cn being held at depot visit <url> and book redelivery,d7 your order with tracking no ev938507560cn being held at depot visit <URL> and book redelivery,split_group_2894874598703680274,train,True,original_clean,v3_public_manual_research_synthetic_row_008172,0,,0
v3_public_manual_research_synthetic_row_008051,v3_public_manual_research_synthetic_row_008051,Hospital emergency bill 68000 TK for accident treatment. Pay immediately: hospital-emergency.bd/bill,Hospital emergency bill 68000 TK for accident treatment. Pay immediately: hospital-emergency.bd/bill,Hospital emergency bill 68000 TK for accident treatment. Pay immediately: hospital-emergency.bd/bill,smishing,1,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0380; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,hospital emergency bill <NUM> tk for accident treatment pay immediately hospital emergency bd bill,hospital emergency bill <NUM> tk for accident treatment pay immediately hospital emergency bd bill,split_group_17696566386264152157,train,True,original_clean,v3_public_manual_research_synthetic_row_008051,0,,0
v3_public_manual_research_synthetic_row_009655,v3_public_manual_research_synthetic_row_009655,"A login attempt from an unrecognised device has been made on your account. If NOT you, visit:","A login attempt from an unrecognised device has been made on your account. If NOT you, visit:","A login attempt from an unrecognised device has been made on your account. If NOT you, visit:",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19544; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,a login attempt from an unrecognised device has been made on your account if not you visit,a login attempt from an unrecognised device has been made on your account if not you visit,split_group_3747806452058426813,train,True,original_clean,v3_public_manual_research_synthetic_row_009655,0,,0
v3_public_manual_research_synthetic_row_004820,v3_public_manual_research_synthetic_row_004820,"see you then, we're all christmassy here!","see you then, we're all christmassy here!","see you then, we're all christmassy here!",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,see you then we re all christmassy here,see you then we re all christmassy here,split_group_3490504342567968395,train,True,original_clean,v3_public_manual_research_synthetic_row_004820,0,,0
v3_public_manual_research_synthetic_row_000618,v3_public_manual_research_synthetic_row_000618,Ok then I will wait for. Then u talk to me�.,Ok then I will wait for. Then u talk to me�.,Ok then I will wait for. Then u talk to me�.,ham,0,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,URL=No; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,ok then i will wait for then u talk to me,ok then i will wait for then u talk to me,split_group_9032813171309327319,train,True,original_clean,v3_public_manual_research_synthetic_row_000618,0,,0
v3_public_manual_research_synthetic_row_002631,v3_public_manual_research_synthetic_row_002631,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,wat makes u thk i ll fall down but actually i thk i m quite prone 2 falls lucky my dad at home i ask him come n fetch me already,wat makes u thk i ll fall down but actually i thk i m quite prone 2 falls lucky my dad at home i ask him come n fetch me already,split_group_5584105978333133996,train,True,original_clean,v3_public_manual_research_synthetic_row_002631,0,,0
