final_row_id,source_final_row_id,message_raw,message_clean,model_text,normalized_label,label_id,source_name,dataset_name,source_group,data_origin,is_synthetic,label_status,review_status,service_category,scam_category,source_file,notes
v3_public_manual_research_synthetic_row_000001,v3_public_manual_research_synthetic_row_000001,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on tbplus88.com,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,unsure,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000001; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_001365,v3_public_manual_research_synthetic_row_001365,"Don't miss out on a sweet surprise for Mom! Use your RCBC Premium Credit Card at Paper Moon Cafe until Apr. 30 to earn her favorite treats. Get 3 Hokkaido Cupcakes (min. P500 spend) or a Small Mille Crepe (min. PHP 1,250.00 spend). Redeem today at any store. Details at the RCBC Credit site, search MDPM. DT1I251767S26","Don't miss out on a sweet surprise for Mom! Use your RCBC Premium Credit Card at Paper Moon Cafe until Apr. 30 to earn her favorite treats. Get 3 Hokkaido Cupcakes (min. <AMOUNT> spend) or a Small Mille Crepe (min. <AMOUNT> spend). Redeem <DATE_TIME> at any store. Details at the RCBC Credit site, search MDPM. DT1I251767S26","Don't miss out on a sweet surprise for Mom! Use your RCBC Premium Credit Card at Paper Moon Cafe until Apr. 30 to earn her favorite treats. Get 3 Hokkaido Cupcakes (min. <AMOUNT> spend) or a Small Mille Crepe (min. <AMOUNT> spend). Redeem <DATE_TIME> at any store. Details at the RCBC Credit site, search MDPM. DT1I251767S26",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00029. Brand=; synthetic values only.
v3_public_manual_research_synthetic_row_001366,v3_public_manual_research_synthetic_row_001366,27 Aug 6:00 PM at 15 May 10:20 AM Easy 10% cashback with Your e-wallet! Just use Your e-wallet in stores or when shopping online in the next 7 days. Check your Your e-wallet Messages now to know more!. This is an automated notice.,<DATE_TIME> <DATE_TIME> at <DATE_TIME>:20 AM Easy 10% cashback with Your e-wallet! Just use Your e-wallet in stores or when shopping online in the next 7 days. Check your Your e-wallet Messages now to know more!. This is an automated notice.,<DATE_TIME> <DATE_TIME> at <DATE_TIME>:20 AM Easy 10% cashback with Your e-wallet! Just use Your e-wallet in stores or when shopping online in the next 7 days. Check your Your e-wallet Messages now to know more!. This is an automated notice.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00080. Brand=Your e-wallet; synthetic values only.
v3_public_manual_research_synthetic_row_001367,v3_public_manual_research_synthetic_row_001367,"Nice! You received a P50 voucher from GCash. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!. Please check your app for details.","Nice! You received a <AMOUNT> voucher from GCash. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!. Please check your app for details.","Nice! You received a <AMOUNT> voucher from GCash. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!. Please check your app for details.",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00082. Brand=GCash; synthetic values only.
v3_public_manual_research_synthetic_row_001368,v3_public_manual_research_synthetic_row_001368,You earned P300 on your promo purchase! Simple. Easy. Smart. Thats the Your telecom provider App!,You earned <AMOUNT> on your promo purchase! Simple. Easy. Smart. Thats the Your telecom provider App!,You earned <AMOUNT> on your promo purchase! Simple. Easy. Smart. Thats the Your telecom provider App!,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00166. Brand=Smart; synthetic values only.
v3_public_manual_research_synthetic_row_001369,v3_public_manual_research_synthetic_row_001369,vouchers bundles on Your courier! Visit LBC PH's official,vouchers bundles on Your courier! Visit LBC PH's official,vouchers bundles on Your courier! Visit LBC PH's official,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00071. Brand=LBC; synthetic values only.
v3_public_manual_research_synthetic_row_001370,v3_public_manual_research_synthetic_row_001370,"Avoid additional charges by not missing your next due date on tomorrow. The outstanding balance of your BDO credit card ending in 4044167490 is P500. Pay at least the minimum amount due of P100, immediately. You may pay via BPI Online, BPI App or using other banking apps. Disregard if already paid.","Avoid additional charges by not missing your next due date on <DATE_TIME>. The outstanding balance of your BDO credit card ending in <REF_NUM> is <AMOUNT>. Pay at least the minimum amount due of <AMOUNT>, immediately. You may pay via BPI Online, BPI App or using other banking apps. Disregard if already paid.","Avoid additional charges by not missing your next due date on <DATE_TIME>. The outstanding balance of your BDO credit card ending in <REF_NUM> is <AMOUNT>. Pay at least the minimum amount due of <AMOUNT>, immediately. You may pay via BPI Online, BPI App or using other banking apps. Disregard if already paid.",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00008. Brand=BDO; synthetic values only.
v3_public_manual_research_synthetic_row_001371,v3_public_manual_research_synthetic_row_001371,"Quick tip when travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases. BDO is regulated by BSP. Keep this message for your records.","Quick tip when travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases. BDO is regulated by BSP. Keep this message for your records.","Quick tip when travelling abroad or shopping at overseas online stores, always choose to pay in non-Php currency for better conversion rates and enjoy better value on your purchases. BDO is regulated by BSP. Keep this message for your records.",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00017. Brand=BDO; synthetic values only.
v3_public_manual_research_synthetic_row_001372,v3_public_manual_research_synthetic_row_001372,Banks closed this Holy Week. Deposit or withdraw from your BPI account for FREE at any of our participating partner stores nationwide. Just ask a store personnel for assistance. No reply is needed.,Banks closed this Holy Week. Deposit or withdraw from your BPI account for FREE at any of our participating partner stores nationwide. Just ask a store personnel for assistance. No reply is needed.,Banks closed this Holy Week. Deposit or withdraw from your BPI account for FREE at any of our participating partner stores nationwide. Just ask a store personnel for assistance. No reply is needed.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00001. Brand=BPI; synthetic values only.
v3_public_manual_research_synthetic_row_001373,v3_public_manual_research_synthetic_row_001373,"Purchase your Korea concert tickets using your BDO Mastercard credit card and get up to P300 CASHBACK! Search ""Up to P500 CASHBACK with Beyond Borders"" on the Metrobank website to learn more. Promo runs from 1/16/6 to 3/15/26. T&Cs apply. DTI244590. CCPD26-002. For your reference.","Purchase your Korea concert tickets using your BDO Mastercard credit card and get up to <AMOUNT> CASHBACK! Search ""Up to <AMOUNT> CASHBACK with Beyond Borders"" on the Metrobank website to learn more. Promo runs from 1/16/6 to 3/15/26. T&Cs apply. DTI244590. CCPD26-002. For your reference.","Purchase your Korea concert tickets using your BDO Mastercard credit card and get up to <AMOUNT> CASHBACK! Search ""Up to <AMOUNT> CASHBACK with Beyond Borders"" on the Metrobank website to learn more. Promo runs from 1/16/6 to 3/15/26. T&Cs apply. DTI244590. CCPD26-002. For your reference.",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00016. Brand=BDO; synthetic values only.
v3_public_manual_research_synthetic_row_001374,v3_public_manual_research_synthetic_row_001374,"ENDING tomorrow! Drop by The Metrobank Travel Fair at the Glorietta Activity Center, OAM to 8PM to enjoy exclusive deals on: - Airlines - Hotel Accommodations - Cruises - Travel Agencies - Other Travel-Related Merchants T&Cs apply. DTI244768. CCPD26-01. For your reference.","ENDING <DATE_TIME>! Drop by The Metrobank Travel Fair at the Glorietta Activity Center, OAM to 8PM to enjoy exclusive deals on: - Airlines - Hotel Accommodations - Cruises - Travel Agencies - Other Travel-Related Merchants T&Cs apply. DTI244768. CCPD26-01. For your reference.","ENDING <DATE_TIME>! Drop by The Metrobank Travel Fair at the Glorietta Activity Center, OAM to 8PM to enjoy exclusive deals on: - Airlines - Hotel Accommodations - Cruises - Travel Agencies - Other Travel-Related Merchants T&Cs apply. DTI244768. CCPD26-01. For your reference.",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00009. Brand=Metrobank; synthetic values only.
v3_public_manual_research_synthetic_row_001375,v3_public_manual_research_synthetic_row_001375,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using P500. Keep using the Smart App to earn MORE points to redeem MORE rewards!. For your reference.,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using <AMOUNT>. Keep using the Smart App to earn MORE points to redeem MORE rewards!. For your reference.,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using <AMOUNT>. Keep using the Smart App to earn MORE points to redeem MORE rewards!. For your reference.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00159. Brand=Smart; synthetic values only.
v3_public_manual_research_synthetic_row_001376,v3_public_manual_research_synthetic_row_001376,"Get a chance to win up to BDOvoucher when you buy at least P50 regular Metrobank load on the BDO App. Just log in to your account, and tap 'Send Load"". Promo runs from 27 Aug 6:00 PM to 12 May 3:45 PM, 2026. T&Cs apply. BDO is BSP-regulated. DT1248176. Please check your app for details.","Get a chance to win up to BDOvoucher when you buy at least <AMOUNT> regular Metrobank load on the BDO App. Just log in to your account, and tap 'Send Load"". Promo runs from <DATE_TIME> <DATE_TIME> to <DATE_TIME> <DATE_TIME>, 2026. T&Cs apply. BDO is BSP-regulated. DT1248176. Please check your app for details.","Get a chance to win up to BDOvoucher when you buy at least <AMOUNT> regular Metrobank load on the BDO App. Just log in to your account, and tap 'Send Load"". Promo runs from <DATE_TIME> <DATE_TIME> to <DATE_TIME> <DATE_TIME>, 2026. T&Cs apply. BDO is BSP-regulated. DT1248176. Please check your app for details.",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00003. Brand=BDO; synthetic values only.
