removed_unified_id,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_campaign_template_key,replacement_reason,duplicate_check_status,notes
replacement_imc25_english_smish_01826,Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today,weak_or_no_smishing_signal,ncsu_sms_phishing_057855,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ hQNRY",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > hqnry,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_01832,RE/REFUND #5134 - Your Refund Paymentlink is ready. Get your $231.64 refund here,weak_or_no_smishing_signal,ncsu_sms_phishing_057859,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ aWAeh",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > awaeh,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_01844,"USPostal: Your package has arrived at the transit center, but we are unable to continue delivery due to missing street address information.",weak_or_no_smishing_signal,ncsu_sms_phishing_057863,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ yxTEK",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > yxtek,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_hf_bengali_sms_smishing_english_smish_0392,Court summons issued. Settle 24817 TK to avoid arrest: urgent-bank.org/urgent,campaign_repeat_excluded,ncsu_sms_phishing_057868,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ PXLnl",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > pxlnl,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_01942,"You will receive a tax refund of $573.00, but cannot process it due to i...",weak_or_no_smishing_signal,ncsu_sms_phishing_057871,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ rswBt",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > rswbt,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_ncsu_sms_phishing_002174,Your secure code is 2102240 to update your contact details. To CANCEL this request: commbank.otp-reject.com,campaign_repeat_excluded,ncsu_sms_phishing_057874,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ KtxYl",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > ktxyl,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_01951,REFUND CONFIRMATION PROCESS: Complete the required online verification to ensure the release of your $832.55 refund,weak_or_no_smishing_signal,ncsu_sms_phishing_057878,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ CMRND",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > cmrnd,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_01990,"Hi, is this house still available https",weak_or_no_smishing_signal,ncsu_sms_phishing_057884,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ irvTm",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > irvtm,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_01996,"Hi, is this house still available http",weak_or_no_smishing_signal,ncsu_sms_phishing_057888,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ Bxjax",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > bxjax,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_01997,"I found this property on marketpleace, is still available? http",weak_or_no_smishing_signal,ncsu_sms_phishing_057892,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ OEXIa",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > oexia,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_02014,Hope you still have this house available on facebook because i really want it so bad! https,weak_or_no_smishing_signal,ncsu_sms_phishing_057896,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ xQAEe",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > xqaee,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_02019,"Hi, I'm interested in your ad when we can meet to see this property? https",weak_or_no_smishing_signal,ncsu_sms_phishing_057901,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ nnixu",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > nnixu,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_02022,"Hey, is the item I found still available?  https",weak_or_no_smishing_signal,ncsu_sms_phishing_057904,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ yLKGl",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > ylkgl,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02062,Your AppIe-lD will be disabled for security reasons. To avoid this you can see in more detail and follow the next steps at,weak_or_no_smishing_signal,ncsu_sms_phishing_057909,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ mIhyd",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > mihyd,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_02044,have you seen this? http,weak_or_no_smishing_signal,ncsu_sms_phishing_057913,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ DwsUp",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > dwsup,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_02057,"Hi, I would like to see this property, Is still available? http",weak_or_no_smishing_signal,ncsu_sms_phishing_057915,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ nSYVA",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > nsyva,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_02081,Hope you still have this house available on facebook because i really want it so bad! http,weak_or_no_smishing_signal,ncsu_sms_phishing_057917,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ PiPhY",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > piphy,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_02084,"Hi, can you give me more details about the post I found on  f.b https",weak_or_no_smishing_signal,ncsu_sms_phishing_057925,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ AyJon",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > ayjon,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
gathered_imc25_english_smish_02088,"Vlad, Adventure club got items you asked https",weak_or_no_smishing_signal,ncsu_sms_phishing_057927,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ yfOvL",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > yfovl,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02147,Dear HDFC User Your HDFC NetBanking will be Suspend today Please click on the link and update Your PAN No.,campaign_repeat_excluded,ncsu_sms_phishing_057930,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ zOmuC",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > zomuc,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02267,AUPOST: One of your parcel is shown in our system record as uncollected please choose delivery method.,weak_or_no_smishing_signal,ncsu_sms_phishing_057935,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ qvILx",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > qvilx,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02321,Dear User Your SBI Y0N0 ACCOUNT will be suspended please update your PAN CARD IMMEDIATELY click here link Thank you SBI..,campaign_repeat_excluded,ncsu_sms_phishing_057939,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ XCRWO",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > xcrwo,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02332,Hello it's your boss. I need you to go out and buy 37 iTunes gift cards RIGHT NOW. It's for a client. And it is urgent. When you get them please scratch off the numbers and send them to me.,weak_or_no_smishing_signal,ncsu_sms_phishing_057942,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ HXWwT",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > hxwwt,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02401,Dear Customer Your ATM Card Has Been Blocked By State Bank Due To Non Verification Yet If you Want To Keep Using Your ATM CARD Us:Call me..,campaign_repeat_excluded,ncsu_sms_phishing_057948,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ onEXr",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > onexr,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02437,Please complete your KYC verification process to continue using YONO SBI services. Your cooperation is highly appreciated.,weak_or_no_smishing_signal,ncsu_sms_phishing_057950,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ ufEor",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > ufeor,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02555,You have a package stuck in the sorting center due to missing address pls fill in the correct address.,weak_or_no_smishing_signal,ncsu_sms_phishing_057956,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ UMJIq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > umjiq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02629,Postal reminder: Your package has incorrect information that needs to be corrected in time. Details:,weak_or_no_smishing_signal,ncsu_sms_phishing_057960,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ diGaD",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > digad,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_ncsu_sms_phishing_002353,"Westpac: New device login detected, if it WAS not you, follow: https://unverified-newpayee-au.com/.",campaign_repeat_excluded,ncsu_sms_phishing_057961,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ ksISu",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > ksisu,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_02552,Dear HDFC user your HDFC Netbanking will be Block Today Please click on the link and update your PAN no. immediately.,campaign_repeat_excluded,ncsu_sms_phishing_057963,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ FNukT",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > fnukt,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_002383,There was an attempted transaction of ¤93 on your account to the company Amazon. If this was NOT you visit VerifyActivity.net,campaign_repeat_excluded,ncsu_sms_phishing_057972,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ nHcGA",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > nhcga,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_02908,Did you attempt wire transfer amount of $7500? We have issues with your shipping address. activity on your account. You’ll get $130 freebies transfer amount of $7500. shipping adress. activity on your account. You’ll get $130 freebies Did you attempt wire,campaign_repeat_excluded,ncsu_sms_phishing_057978,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ PzStS",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > pzsts,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_03017,I'm at Woolworths and brought the wrong card with me! Can you please urgently send me $700 I will pay you back when I get home. BSB: 670- ACC: 1857,campaign_repeat_excluded,ncsu_sms_phishing_057984,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ mXuMN",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > mxumn,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_03135,Hey it’s [name] from twitter Could I ask an urgent favour please?,weak_or_no_smishing_signal,ncsu_sms_phishing_057985,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ UFtCm",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > uftcm,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_ncsu_sms_phishing_002528,"Bendigo: You've just successfully paid an amount of '¤87.99' to 'LAUREN HILL' on 19/07. If this is NOT recognised, visit: https://bendigo-block-payee.com",campaign_repeat_excluded,ncsu_sms_phishing_057990,"New COIN~Login || www.usdtwtrc.com|| Username:Rom88 P***word:R66888 Balance:3,862,587.65 ~~~ Scmbp",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new coin login < > username rom88 p word r66888 balance < > scmbp,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
