augmentation_id,original_final_row_id,variant_index,perturbation_level,perturbation_techniques,num_chars_changed,changed_token_count,achieved_perturbation_rate,quality_status,label_preserved,seed,notes
aug_train_v3_public_manual_research_synthetic_row_010025_v1,v3_public_manual_research_synthetic_row_010025,1,20,spacing_punctuation_case_noise;url_variation;leetspeak_obfuscation,119,13,1.0721,pass,True,703754563,spacing_punctuation_case_noise:noise_edits=2 | url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=4
aug_train_v3_public_manual_research_synthetic_row_010486_v1,v3_public_manual_research_synthetic_row_010486,1,20,homoglyph_substitution;separator_injection;spacing_punctuation_case_noise,79,14,0.693,pass,True,1293409108,numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2 | url_variation:no_url_found | separator_injection:separator_keyword=update | leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_007096_v1,v3_public_manual_research_synthetic_row_007096,1,20,numeric_otp_variation;url_variation;leetspeak_obfuscation,49,2,0.3403,pass,True,4228511719,numeric_otp_variation:numeric_sequences=2 | url_variation:url_domain_changed_to_safe_invalid_tld | institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=3
aug_train_v3_public_manual_research_synthetic_row_007096_v2,v3_public_manual_research_synthetic_row_007096,2,20,spacing_punctuation_case_noise;numeric_otp_variation;homoglyph_substitution,126,4,0.875,pass,True,4009922341,spacing_punctuation_case_noise:noise_edits=2 | leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:numeric_sequences=2 | institution_substitution:no_context_safe_institution_swap | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_007462_v1,v3_public_manual_research_synthetic_row_007462,1,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,38,4,0.4368,pass,True,1299724710,separator_injection:no_separator_keyword | numeric_otp_variation:no_digit_sequence | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2 | homoglyph_substitution:homoglyph_chars=1 | leetspeak_obfuscation:leet_chars=0 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006881_v1,v3_public_manual_research_synthetic_row_006881,1,20,homoglyph_substitution;separator_injection;urgency_paraphrasing,135,27,0.9507,pass,True,3386057347,institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | url_variation:no_url_found | separator_injection:separator_keyword=account | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:urgency_phrase=\bimmediately\b
aug_train_v3_public_manual_research_synthetic_row_007146_v1,v3_public_manual_research_synthetic_row_007146,1,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,25,8,0.2358,pass,True,1863531108,url_variation:no_url_found | leetspeak_obfuscation:leet_chars=2 | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1 | separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_007146_v2,v3_public_manual_research_synthetic_row_007146,2,20,numeric_otp_variation;separator_injection;homoglyph_substitution,47,3,0.4434,pass,True,2644179917,numeric_otp_variation:numeric_sequences=2 | institution_substitution:no_context_safe_institution_swap | separator_injection:separator_keyword=account | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_007146_v3,v3_public_manual_research_synthetic_row_007146,3,20,numeric_otp_variation;leetspeak_obfuscation;spacing_punctuation_case_noise,77,15,0.7264,pass,True,1889898131,numeric_otp_variation:numeric_sequences=2 | leetspeak_obfuscation:leet_chars=2 | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_007016_v1,v3_public_manual_research_synthetic_row_007016,1,20,separator_injection;leetspeak_obfuscation;homoglyph_substitution,95,19,0.6738,pass,True,618857423,separator_injection:separator_keyword=account | leetspeak_obfuscation:leet_chars=1 | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_007355_v1,v3_public_manual_research_synthetic_row_007355,1,20,numeric_otp_variation;leetspeak_obfuscation;url_variation,41,3,0.3178,pass,True,2095463649,numeric_otp_variation:numeric_sequences=2 | urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=2 | institution_substitution:no_context_safe_institution_swap | separator_injection:no_separator_keyword | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_007668_v1,v3_public_manual_research_synthetic_row_007668,1,20,url_variation;homoglyph_substitution;numeric_otp_variation,46,3,0.3239,pass,True,1960233901,separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | homoglyph_substitution:homoglyph_chars=2 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=2
aug_train_v3_public_manual_research_synthetic_row_008045_v1,v3_public_manual_research_synthetic_row_008045,1,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,63,8,0.9403,pass,True,2470886557,leetspeak_obfuscation:leet_chars=3 | spacing_punctuation_case_noise:noise_edits=3 | url_variation:no_url_found | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_008291_v1,v3_public_manual_research_synthetic_row_008291,1,20,homoglyph_substitution;spacing_punctuation_case_noise;numeric_otp_variation,107,16,0.8917,pass,True,3130092264,homoglyph_substitution:homoglyph_chars=1 | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3 | numeric_otp_variation:numeric_sequences=2
aug_train_v3_public_manual_research_synthetic_row_007726_v1,v3_public_manual_research_synthetic_row_007726,1,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,97,19,0.8291,pass,True,3887988568,homoglyph_substitution:homoglyph_chars=1 | institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=4 | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_007726_v2,v3_public_manual_research_synthetic_row_007726,2,20,spacing_punctuation_case_noise;homoglyph_substitution;leetspeak_obfuscation,47,5,0.4017,pass,True,4190096266,url_variation:no_url_found | spacing_punctuation_case_noise:noise_edits=2 | homoglyph_substitution:homoglyph_chars=1 | leetspeak_obfuscation:leet_chars=4
aug_train_v3_public_manual_research_synthetic_row_010151_v1,v3_public_manual_research_synthetic_row_010151,1,20,leetspeak_obfuscation;homoglyph_substitution;url_variation,80,3,1.1268,pass,True,721325420,leetspeak_obfuscation:leet_chars=2 | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_009003_v1,v3_public_manual_research_synthetic_row_009003,1,20,leetspeak_obfuscation;spacing_punctuation_case_noise;url_variation,103,4,0.824,pass,True,1955956244,institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=2 | spacing_punctuation_case_noise:noise_edits=3 | separator_injection:no_separator_keyword | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_005679_v1,v3_public_manual_research_synthetic_row_005679,1,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,91,12,0.7913,pass,True,587979409,leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=3 | separator_injection:no_separator_keyword | institution_substitution:no_context_safe_institution_swap | url_variation:url_domain_changed_to_safe_invalid_tld | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_005679_v2,v3_public_manual_research_synthetic_row_005679,2,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,74,12,0.6435,pass,True,3439025805,leetspeak_obfuscation:leet_chars=0 | homoglyph_substitution:homoglyph_chars=1 | separator_injection:no_separator_keyword | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_008987_v1,v3_public_manual_research_synthetic_row_008987,1,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,6,2,0.0714,pass,True,1744320366,leetspeak_obfuscation:leet_chars=2 | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=1 | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_005807_v1,v3_public_manual_research_synthetic_row_005807,1,20,url_variation;leetspeak_obfuscation;spacing_punctuation_case_noise,57,3,0.6333,pass,True,2195058262,url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=4 | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_009091_v1,v3_public_manual_research_synthetic_row_009091,1,20,spacing_punctuation_case_noise;homoglyph_substitution;separator_injection,110,19,0.567,pass,True,4115335552,spacing_punctuation_case_noise:noise_edits=2 | url_variation:no_url_found | homoglyph_substitution:homoglyph_chars=3 | numeric_otp_variation:no_digit_sequence | separator_injection:separator_keyword=secure
aug_train_v3_public_manual_research_synthetic_row_010364_v1,v3_public_manual_research_synthetic_row_010364,1,20,url_variation;numeric_otp_variation;spacing_punctuation_case_noise,119,4,0.8815,pass,True,3943636805,url_variation:url_domain_changed_to_safe_invalid_tld | numeric_otp_variation:numeric_sequences=1 | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_010364_v2,v3_public_manual_research_synthetic_row_010364,2,20,homoglyph_substitution;spacing_punctuation_case_noise;numeric_otp_variation,119,3,0.8815,pass,True,1219687295,homoglyph_substitution:homoglyph_chars=2 | spacing_punctuation_case_noise:noise_edits=2 | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_006168_v1,v3_public_manual_research_synthetic_row_006168,1,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,78,4,0.9873,pass,True,2334564243,urgency_paraphrasing:no_urgency_phrase | separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | homoglyph_substitution:homoglyph_chars=1 | url_variation:url_domain_changed_to_safe_invalid_tld | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_006168_v2,v3_public_manual_research_synthetic_row_006168,2,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,71,3,0.8987,pass,True,4188529144,leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=2 | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=1 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006168_v3,v3_public_manual_research_synthetic_row_006168,3,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,38,6,0.481,pass,True,1234991838,homoglyph_substitution:homoglyph_chars=1 | separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:no_digit_sequence | url_variation:url_domain_changed_to_safe_invalid_tld | urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_009706_v1,v3_public_manual_research_synthetic_row_009706,1,20,spacing_punctuation_case_noise;separator_injection;homoglyph_substitution,60,4,0.48,pass,True,1921019245,spacing_punctuation_case_noise:noise_edits=3 | url_variation:no_url_found | separator_injection:separator_keyword=update | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_007699_v1,v3_public_manual_research_synthetic_row_007699,1,20,separator_injection;url_variation;leetspeak_obfuscation,88,1,0.8889,pass,True,614848980,urgency_paraphrasing:no_urgency_phrase | separator_injection:separator_keyword=account | url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_006981_v1,v3_public_manual_research_synthetic_row_006981,1,20,homoglyph_substitution;spacing_punctuation_case_noise;separator_injection,45,3,0.5556,pass,True,2553167707,homoglyph_substitution:homoglyph_chars=1 | spacing_punctuation_case_noise:noise_edits=2 | separator_injection:separator_keyword=account
aug_train_v3_public_manual_research_synthetic_row_006981_v2,v3_public_manual_research_synthetic_row_006981,2,20,homoglyph_substitution;spacing_punctuation_case_noise;leetspeak_obfuscation,43,3,0.5309,pass,True,1078546512,homoglyph_substitution:homoglyph_chars=1 | spacing_punctuation_case_noise:noise_edits=2 | numeric_otp_variation:no_digit_sequence | leetspeak_obfuscation:leet_chars=4
aug_train_v3_public_manual_research_synthetic_row_009492_v1,v3_public_manual_research_synthetic_row_009492,1,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,8,5,0.1633,pass,True,3458217769,institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=3 | spacing_punctuation_case_noise:noise_edits=2 | url_variation:no_url_found | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_008272_v1,v3_public_manual_research_synthetic_row_008272,1,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,52,3,0.4727,pass,True,2885662585,institution_substitution:no_context_safe_institution_swap | separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=2 | urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=1
