final_row_id,split,normalized_label,data_origin,is_synthetic,source_name,dataset_name,normalized_message_key,normalized_raw_message_key,split_group_key
v3_public_manual_research_synthetic_row_001591,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,your bpi credit card ending in <ref_num> was due last 18 mar <NUM> with statement balance of <amount> and minimum amount due of <amount> for online payment visit the your bank online website or download the bdo mobile application no reply is needed,your bpi credit card ending in <NUM> was due last 18 mar <NUM> with statement balance of <AMOUNT> and minimum amount due of <AMOUNT> for online payment visit the your bank online website or download the bdo mobile application no reply is needed,split_group_1732435058085856035
v3_public_manual_research_synthetic_row_001592,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,get extra 10 off up to <amount> at the j t express birthday please check your app for details,get extra 10 off up to <AMOUNT> at the j t express birthday please check your app for details,split_group_13149429564476703589
v3_public_manual_research_synthetic_row_001593,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,quick tip when travelling abroad or shopping at overseas online stores always choose to pay in non php currency for better conversion rates and enjoy better value on your purchases metrobank is regulated by bsp standard rates may apply,quick tip when travelling abroad or shopping at overseas online stores always choose to pay in non php currency for better conversion rates and enjoy better value on your purchases metrobank is regulated by bsp standard rates may apply,split_group_10280095847529742827
v3_public_manual_research_synthetic_row_001594,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,1 2 <date_time> <date_time> 50 <amount> loaded to <phone> from <ref_num> for 1 year ref cedimajjvp get more with promo load in the globe app 2 2 stay always connected manage your subscriptions and check out the your telecom provider app for bigger longer data no expiry offers and more <url>,1 2 12 may 3 45 pm 50 <AMOUNT> loaded to <PHONE> from <NUM> for 1 year ref cedimajjvp get more with promo load in the globe app 2 2 stay always connected manage your subscriptions and check out the your telecom provider app for bigger longer data no expiry offers and more <URL>,split_group_13267889843266533110
v3_public_manual_research_synthetic_row_001596,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,your bpi credit card ending in <ref_num> was due last 18 mar <NUM> with statement balance of <amount> and minimum amount due of <amount> for online payment visit the metrobank online website or download the bdo mobile application this is an automated notice,your bpi credit card ending in <NUM> was due last 18 mar <NUM> with statement balance of <AMOUNT> and minimum amount due of <AMOUNT> for online payment visit the metrobank online website or download the bdo mobile application this is an automated notice,split_group_18293781033044329229
v3_public_manual_research_synthetic_row_001598,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,mayarewards nice you received a <amount> voucher from maya use it for your load bills shopping and more tap vouchers on the app to claim your gift before it expires use official channels for help,mayarewards nice you received a <AMOUNT> voucher from maya use it for your load bills shopping and more tap vouchers on the app to claim your gift before it expires use official channels for help,split_group_6233572803539796579
v3_public_manual_research_synthetic_row_001603,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,indulge at gloria maris greenhills jocelyn anne enjoy 50 off for a min <amount> spend with your rcbc premium credit card from <date_time> <date_time> mon fri valid for lunch <date_time> 20 am <date_time> and dinner <date_time> <date_time> 20 am search gmgh on the rcbc credit website for details t cs apply dti253026s26,indulge at gloria maris greenhills jocelyn anne enjoy 50 off for a min <AMOUNT> spend with your rcbc premium credit card from 12 may 3 45 pm mon fri valid for lunch 15 may 10 20 am tomorrow and dinner today 15 may 10 20 am search gmgh on the rcbc credit website for details t cs apply dti253026s26,split_group_14066456949106415467
v3_public_manual_research_synthetic_row_001604,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,banks closed this holy week deposit or withdraw from your bpi account for free at any of our participating partner stores nationwide just ask a store personnel for assistance for your reference,banks closed this holy week deposit or withdraw from your bpi account for free at any of our participating partner stores nationwide just ask a store personnel for assistance for your reference,split_group_6408416006934153145
v3_public_manual_research_synthetic_row_001605,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,1 2 <date_time> <date_time> 19 <amount> loaded to <phone> from <ref_num> for 1 year ref cb56djx3to get more with promo load in the smart app 2 2 stay always connected manage your subscriptions and check out the smart app for bigger longer data no expiry offers and more <url>,1 2 27 aug 6 00 pm 19 <AMOUNT> loaded to <PHONE> from <NUM> for 1 year ref cb56djx3to get more with promo load in the smart app 2 2 stay always connected manage your subscriptions and check out the smart app for bigger longer data no expiry offers and more <URL>,split_group_15086118025959270486
v3_public_manual_research_synthetic_row_001607,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,1 2 <date_time> 35 <amount> loaded to <phone> from <ref_num> for 1 year ref ccf6gzopao get more with promo load in the smart app use official channels for help,1 2 tomorrow 35 <AMOUNT> loaded to <PHONE> from <NUM> for 1 year ref ccf6gzopao get more with promo load in the smart app use official channels for help,split_group_6809145567044472238
v3_public_manual_research_synthetic_row_001608,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,your courier delivery tn jt12331268895257 rider thrix pual a tan your cod amount is 669 00 you can pay by cash or conveniently online when the rider arrives please note that a photo proof of delivery is required thank you for choosing your courier philippines stay safe and have a great day ahead,your courier delivery tn jt12331268895257 rider thrix pual a tan your cod amount is 669 00 you can pay by cash or conveniently online when the rider arrives please note that a photo proof of delivery is required thank you for choosing your courier philippines stay safe and have a great day ahead,split_group_4338555117165149300
v3_public_manual_research_synthetic_row_001609,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,maya <otp> is your verification code daewvizq ns please check your app for details,maya <OTP> is your verification code daewvizq ns please check your app for details,split_group_5300328696097930575
v3_public_manual_research_synthetic_row_001612,train,ham,synthetic_template,True,service_ham_template_generator,synthetic_service_ham_research_backed,greetings from bpi jocelyn anne barce just sent you <amount> message from sender fees thank you keep this message for your records,greetings from bpi jocelyn anne barce just sent you <AMOUNT> message from sender fees thank you keep this message for your records,split_group_16512680603593821123
