unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
replacement_hf_bengali_sms_smishing_english_smish_0100,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0100,"Golden opportunity for unemployed youth, housewives, retired persons to earn a lot of money online at home in a short time",smish,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0100; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,sbi yono user your a c will be blocked by <date time> please update your pancard number click here link <url>,,1,true,Smishing-Dataset-IMC25,smishing,"Golden opportunity for unemployed youth, housewives, retired persons to earn a lot of money online at home in a short time","Golden opportunity for unemployed youth, housewives, retired persons to earn a lot of money online at home in a short time",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0100,gathered_imc25_english_smish_04875,True,
replacement_imc25_english_smish_07750,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_07750,Dear customer Your HDFC BANK account has been blocked. Please update your KYC in click,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_07750; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,urgent notification regarding the usps delivery s46k5 from <date time> go to <url>,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer Your HDFC BANK account has been blocked. Please update your KYC in click,Dear customer Your HDFC BANK account has been blocked. Please update your KYC in click,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_07750,gathered_imc25_english_smish_04876,True,
replacement_ncsu_sms_phishing_008045,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_008045,154Your account has beenfrozen because we are unable tovalidate your information.Validate your account here:<URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_008045; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,congratulations from safaricom lipa na m pesa promotion you have won ksh65000 to claim your prize kindly call h office <phone number> no payment,,1,true,Smishing-Dataset-IMC25,smishing,154Your account has beenfrozen because we are unable tovalidate your information.Validate your account here:https://kofamerica.cc...,154Your account has beenfrozen because we are unable tovalidate your information.Validate your account here:<URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_008045,gathered_imc25_english_smish_04877,True,
replacement_hf_bengali_sms_smishing_english_smish_0138,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0138,Please send money urgently for your son's problem.,smish,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0138; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,linkt your e tag payment on <date time> has been overdue for <date time> pay now <url>,,1,true,Smishing-Dataset-IMC25,smishing,Please send money urgently for your son's problem.,Please send money urgently for your son's problem.,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0138,gathered_imc25_english_smish_04881,True,
replacement_imc25_english_smish_07776,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_07776,Dear Customer your HDFC Netbanking Account will be blocked .Today please Update your PAN Please visit the link,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=telecom; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_07776; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear tata play subscriber we noticed your binge pack could not be renewed due to insufficient balance click <url> to recharge your account and continue uninterrupted entertainment from your favourite apps starting rs <date time> please ignore if already recharged,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer your HDFC Netbanking Account will be blocked .Today please Update your PAN Please visit the link,Dear Customer your HDFC Netbanking Account will be blocked .Today please Update your PAN Please visit the link,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_07776,gathered_imc25_english_smish_04884,True,
replacement_ncsu_sms_phishing_008048,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_008048,We would like to verify a recent transaction from your account. Please follow our link for further details <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_008048; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear user your sbi yono acc0unt will be block <date time> please update your pan card immediately click on below the link,,1,true,Smishing-Dataset-IMC25,smishing,We would like to verify a recent transaction from your account. Please follow our link for further details https://commbank.com-auth-pending-id384.info,We would like to verify a recent transaction from your account. Please follow our link for further details <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_008048,gathered_imc25_english_smish_04885,True,
replacement_hf_bengali_sms_smishing_english_smish_0144,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0144,Earn TK500-700 daily! Using Flexiload SIM from home. Inbox for details.,smish,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0144; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,dear customer your electricity will be dis connected <date time> 9 30pm <date time> bll not update please call electricity customer care <phone number>,,1,true,Smishing-Dataset-IMC25,smishing,Earn TK500-700 daily! Using Flexiload SIM from home. Inbox for details.,Earn TK500-700 daily! Using Flexiload SIM from home. Inbox for details.,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0144,gathered_imc25_english_smish_04886,True,
replacement_imc25_english_smish_07793,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_07793,Dear customer Your HDFC BANK account has been blocked. Please update your KYC in click here link -,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=telecom; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_07793; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear customer your <named entity> has been pending please call <phone number> customer care no immediately your sim will deactivate within <date time> jio team,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer Your HDFC BANK account has been blocked. Please update your KYC in click here link -,Dear customer Your HDFC BANK account has been blocked. Please update your KYC in click here link -,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_07793,gathered_imc25_english_smish_04890,True,
replacement_ncsu_sms_phishing_008052,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_008052,OQTXBCjUUh Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: <URL>,phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_008052; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear sbi user your a c will be suspended <date time> please update your pan card click here link <url>,,1,true,Smishing-Dataset-IMC25,smishing,OQTXBCjUUh Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: westpac.weblogin-01confirm.com,OQTXBCjUUh Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: <URL>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_008052,gathered_imc25_english_smish_04893,True,
replacement_hf_bengali_sms_smishing_english_smish_0145,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,hf_bengali_sms_smishing_english_smish_0145,"If you have 1/2 hour free time in your day, let me know. I'll show you some processes from which you can earn income. Then say Hi now..",smish,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0145; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,dear sbi customer your sbi account has been blocked <date time> please updated your pancard number click here link,,1,true,Smishing-Dataset-IMC25,smishing,"If you have 1/2 hour free time in your day, let me know. I'll show you some processes from which you can earn income.
Then say Hi now..","If you have 1/2 hour free time in your day, let me know. I'll show you some processes from which you can earn income. Then say Hi now..",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,hf_bengali_sms_smishing_english_smish_0145,gathered_imc25_english_smish_04902,True,
