old_unified_id,old_message_clean,replacement_candidate_id,replacement_message_raw,replacement_message_clean,replacement_source_name,replacement_dataset_name,match_method,duplicate_check_status,replacement_status,notes
gathered_imc25_english_smish_01473,<URL> Your tax return was rejected kindly go to to get approve <URL>ine now,ncsu_sms_phishing_002038,"Commbank: Your NetBank account has been registered on a new device. if this was not you, visit: https://my-commbank-login.com","Commbank: Your NetBank account has been registered on a new device. if this was not you, visit: <URL>",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01480,/ - / <URL>CO H0LIDays for CID#30859 <URL><IP_ADDRESS>http://<IP_ADDRESS>#<URL>p Send 0 to stop,imc25_english_smish_00905,Jamba Juice drink refund. $5.00 back on all orders you've already purchased! Hope you saved the receipts!,Jamba Juice drink refund. <AMOUNT> back on all orders you've already purchased! Hope you saved the receipts!,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01481,"Hi honey, heres the selfies I forgot to send to you. I hope u like them, msg <URL>",hf_bengali_sms_smishing_english_smish_0287,URGENT: Your bKash account has been temporarily suspended. Verify immediately at: bit.ly/bkash-verify or call +8801711223344,URGENT: Your bKash account has been temporarily suspended. Verify immediately at: <URL> or call <PHONE>,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01486,"(VERIFICATION) for the <AMOUNT> Charge on E-Bay. if this wasn't you, Tap <URL> to ""DENY"" (*VERIFICATION*) for the <AMOUNT> Charge on E-Bay. if this wasn't you, Tap <URL> to ""DENY""",ncsu_sms_phishing_002071,"Time to have (s)lots of fun with a £5 dep offer! Just Use code: GRANDE25 & Enjoy- https://tx.vc/r/2SuDS/1B0Xuq/7SnoQOG

New Players Only (18+ UK only exc. NI).Min dep: £5. Max offer: 100% Bonus up to £5 & 25 Free Spins. 5 Free Spins will be credited daily, across 5 days Wagering Req: Bonus 60x, FS 99x Slots Bonus win cap: £100+ Full T&Cs apply: https://tx.vc/r/2SuDS/1B0Xuq/7SnoQOG . Valid until 31/12/22. Play Responsibly. Opt out Text: 7Qp7Mstop To 60777.","Time to have (s)lots of fun with a <AMOUNT> dep offer! Just Use code: <OTP> & Enjoy- <URL> New Players Only (18+ UK only exc. NI).Min dep: <AMOUNT>. Max offer: 100% Bonus up to <AMOUNT> & 25 Free Spins. 5 Free Spins will be credited daily, across 5 days Wagering Req: Bonus 60x, FS 99x Slots Bonus win cap: <AMOUNT>+ Full T&Cs apply: <URL>. Valid until 31/12/22. Play Responsibly. Opt out Text: 7Qp7Mstop To 60777.",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01489,U.S.P.S - Your package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply 1 and restart iMessage to activate the link or copy the link to open in your Safari browser) The U.S.P.S team wishes you a great day!,imc25_english_smish_00909,"My name is MAVIS from IRS Agent will have got some fake delivery driver arrested here with sum of huge amount in their Bus will saw your number on the package so I decided to contact you to ask if you know anything about it, if truly you’re the one send them..","My name is MAVIS from IRS Agent will have got some fake delivery driver arrested here with sum of huge amount in their Bus will saw your number on the package so I decided to contact you to ask if you know anything about it, if truly you’re the one send them..",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01492,"USPS-Your package is being returned to the sender, your address could not be verified. <NAMED_ENTITY> update here: <URL>",hf_bengali_sms_smishing_english_smish_0288,Call to receive your prize money: +8801811234567,Call to receive your prize money: <PHONE>,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01493,"Visual Voicemail Alert: A new version of My Visual Voicemail app is now available. To access your voicemail messages, you will need to download the latest version of the app. Download now: <URL>",ncsu_sms_phishing_002075,NetfIix : Your account was used in many devices please confirm your information https://ffunwirakupang.ac.id/Aus,NetfIix: Your account was used in many devices please confirm your information <URL>,SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01497,GapIncRewards: Reply Y to confirm consent to recurring autodialed promo msgs to this # & Terms: <URL> Consent not required 4 purch. Msg&DataRatesMayAply,imc25_english_smish_00931,Package Tracking: Your package arrived at the transit center but could not be delivered due to incomplete address information. Details:,Package Tracking: Your package arrived at the transit center but could not be delivered due to incomplete address information. Details:,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01500,"USPS service: Package was delayed due to incomplete door number. Reply to [ 1 ], please reconfirm your address. <URL> Please update it timely.Open link in browser",smishx_smishing_0202,"USPS service: Package was delayed due to incomplete door number. Reply to [1], please reconfirm your address. https://www.upotps.com/go/Tracking/G01U6 Please update it timely.Open link in browser","USPS service: Package was delayed due to incomplete door number. Reply to [1], please reconfirm your address. <URL> Please update it timely.Open link in browser",SmishX,yizhu-joy/SmishX,normalized_clean_exact,exact_duplicate_rejected,skipped_duplicate,Recovered candidate duplicated an already accepted raw-required row.
gathered_imc25_english_smish_01500,"USPS service: Package was delayed due to incomplete door number. Reply to [ 1 ], please reconfirm your address. <URL> Please update it timely.Open link in browser",hf_bengali_sms_smishing_english_smish_0290,To reactivate your SIM card call +8801915566778,To reactivate your SIM card call <PHONE>,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01501,"deliver: <PHONE> USPS MESSAGE dear customer, your package <LOCATION> has been lost in transit and a search is underway. please update your mi",ncsu_sms_phishing_002086,Suspicious access if it wasn’t you please verify here - http://update-info-anz.com route:6,Suspicious access if it wasn’t you please verify here - <URL> route:6,SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01507,"T-MO: Here is a gift to show ""thank you"" for your outstanding payment history. Congrats! <URL>",imc25_english_smish_00933,Its  Jim!Im trying to deliver your parcel. Please  send me your delivery details asap,Its Jim!Im trying to deliver your parcel. Please send me your delivery details asap,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01510,Your Apple ID has been disabled. You must update your information and follow the next steps in:<URL> AP-MSG-UC5C68,hf_bengali_sms_smishing_english_smish_0291,"No need to go to anyone, no need to pay any ad fee. Do your own work and earn lakhs of taka. Click the link below to join:
[https://t.me/hamster_Kombat_bot/start](https://t.me/hamster_Kombat_bot/start)","No need to go to anyone, no need to pay any ad fee. Do your own work and earn lakhs of taka. Click the link below to join: [<URL>",Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01513,"Hi, there this call is to remind you that 50% discount offer on your Comcast Xfinity account expires <DATE_TIME> in order to bill the discount please call back at <PHONE> from <DATE_TIME> standard time.",ncsu_sms_phishing_002087,029Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: westpac.weblogin-01confirm.com,029Your Westpac Protect SMS Code mobile number has changed to xxxxxx3261. If this was not you please visit: <URL>,SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01514,USBANK Unusual Activity! Acc Frozen TO UNLOCK GO = <URL>?USBANK,imc25_english_smish_00939,whatsapp://chat/join/?code=KitRluT3zBxDiLOCMxnDsN&nkdc=qafokl my ears so that I could,whatsapp://chat/join/?code=KitRluT3zBxDiLOCMxnDsN&nkdc=qafokl my ears so that I could,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01517,Area females wanting intimate date nights out on the town. Access here: <URL>,hf_bengali_sms_smishing_english_smish_0292,"Islami Bank Bangladesh is giving gift vouchers and huge offers on the occasion of Eid, details in the link below
https://bjmltcyj.prescriptiondome.top/12acdFRHQ1QBeQYFaFMrInxbWQlvWCRyW0ZWbzEUBAIkCAAZVDkbGyVcLDFLVF8NGyc1cUwTTQVBXhUndyBoPDwVJFI-Kw&p=uexjms&_mi1710919302243","Islami Bank Bangladesh is giving gift vouchers and huge offers on the occasion of Eid, details in the link below <URL>",Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01518,"(Someone sign in to your account form <LOCATION>,<LOCATION>. Tap to respond <URL>troubleamzcustomer.u/?<US_DRIVER_LICENSE> ~) 79F6O",ncsu_sms_phishing_002088,"A Unknown Transaction Has Been Made With Your Mastercard, Please Confirm If This Was You At commb-account-help.com","A Unknown Transaction Has Been Made With Your Mastercard, Please Confirm If This Was You At <URL>",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_01522,Alert#55400. Wells Fargo notification. Immediate action is required. Visit: <URL>,imc25_english_smish_00972,hope I did not offend you with this message need a very small help from you I need xbox game pass code if u don't mind with that ❤️,hope I did not offend you with this message need a very small help from you I need xbox game pass code if u don't mind with that ❤️,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
